cycle,timestamp,service,p95_ms,throughput_rps,cpu_cores
11,2026-05-27T00:49:27.749940,checkoutservice,24.25,0.1111,0.0
11,2026-05-27T00:49:27.749940,cartservice,4.78,4.667,0.0
11,2026-05-27T00:49:27.749940,recommendationservice,4.87,3.6447,0.0
8,2026-05-27T00:49:49.171294,frontend,74.75,4.9337,0.0
8,2026-05-27T00:49:49.171294,productcatalogservice,3.27,25.1127,0.0
8,2026-05-27T00:49:49.171294,checkoutservice,24.25,0.1778,0.0
8,2026-05-27T00:49:49.171294,cartservice,4.81,4.667,0.0
8,2026-05-27T00:49:49.171294,recommendationservice,4.85,3.3335,0.0
12,2026-05-27T00:49:57.865478,frontend,71.36,5.0893,0.0
12,2026-05-27T00:49:57.865478,productcatalogservice,3.1,25.869,0.0
12,2026-05-27T00:49:57.865478,checkoutservice,24.25,0.1778,0.0
12,2026-05-27T00:49:57.865478,cartservice,4.81,4.667,0.0
12,2026-05-27T00:49:57.865478,recommendationservice,4.88,3.3336,0.0
9,2026-05-27T00:50:19.212706,frontend,47.93,5.5785,0.0
9,2026-05-27T00:50:19.212706,productcatalogservice,2.86,26.6253,0.0
9,2026-05-27T00:50:19.212706,checkoutservice,24.25,0.1778,0.0
9,2026-05-27T00:50:19.212706,cartservice,4.81,4.9564,0.0
9,2026-05-27T00:50:19.212706,recommendationservice,4.85,3.4671,0.0
13,2026-05-27T00:50:27.915464,frontend,46.99,5.3121,0.0
13,2026-05-27T00:50:27.915464,productcatalogservice,2.79,26.6933,0.0
13,2026-05-27T00:50:27.915464,checkoutservice,24.25,0.1778,0.0
13,2026-05-27T00:50:27.915464,cartservice,4.81,4.9564,0.0
13,2026-05-27T00:50:27.915464,recommendationservice,4.85,3.4895,0.0
10,2026-05-27T00:50:49.255911,frontend,47.5,5.7341,0.0
10,2026-05-27T00:50:49.255911,productcatalogservice,2.78,28.6923,0.0
10,2026-05-27T00:50:49.255911,checkoutservice,24.25,0.2223,0.0
10,2026-05-27T00:50:49.255911,cartservice,4.85,5.6229,0.0
10,2026-05-27T00:50:49.255911,recommendationservice,4.85,3.7337,0.0
14,2026-05-27T00:50:57.962860,frontend,47.98,5.623,0.0
14,2026-05-27T00:50:57.962860,productcatalogservice,2.94,30.404,0.0
14,2026-05-27T00:50:57.962860,checkoutservice,24.25,0.2223,0.0
14,2026-05-27T00:50:57.962860,cartservice,4.85,5.6229,0.0
14,2026-05-27T00:50:57.962860,recommendationservice,4.89,3.7782,0.0
11,2026-05-27T00:51:19.313669,frontend,47.92,6.2,0.0
11,2026-05-27T00:51:19.313669,productcatalogservice,2.72,31.0448,0.0
11,2026-05-27T00:51:19.313669,checkoutservice,24.25,0.3111,0.0
11,2026-05-27T00:51:19.313669,cartservice,4.84,5.8,0.0
11,2026-05-27T00:51:19.313669,recommendationservice,4.93,4.0,0.0
15,2026-05-27T00:51:28.050226,frontend,48.68,6.0444,0.0
15,2026-05-27T00:51:28.050226,productcatalogservice,2.78,30.6671,0.0
15,2026-05-27T00:51:28.050226,checkoutservice,24.25,0.3111,0.0
15,2026-05-27T00:51:28.050226,cartservice,4.84,5.8,0.0
15,2026-05-27T00:51:28.050226,recommendationservice,4.94,3.8445,0.0
12,2026-05-27T00:51:49.362826,frontend,49.57,5.8446,0.0
12,2026-05-27T00:51:49.362826,productcatalogservice,2.81,29.2453,0.0
12,2026-05-27T00:51:49.362826,checkoutservice,24.25,0.1778,0.0
12,2026-05-27T00:51:49.362826,cartservice,4.78,5.3558,0.0
12,2026-05-27T00:51:49.362826,recommendationservice,4.85,3.7335,0.0
16,2026-05-27T00:51:58.120853,frontend,52.81,5.5336,0.0
16,2026-05-27T00:51:58.120853,productcatalogservice,3.01,28.8241,0.0
16,2026-05-27T00:51:58.120853,checkoutservice,24.25,0.1778,0.0
16,2026-05-27T00:51:58.120853,cartservice,4.78,5.3558,0.0
16,2026-05-27T00:51:58.120853,recommendationservice,4.85,3.7558,0.0
13,2026-05-27T00:52:19.443699,frontend,56.0,5.6005,0.0
13,2026-05-27T00:52:19.443699,productcatalogservice,2.86,30.5582,0.0
13,2026-05-27T00:52:19.443699,checkoutservice,41.25,0.3111,0.0
