cycle,timestamp,phase,service,p95_ms,throughput_rps,cpu_cores,replicas
59,2026-05-26T02:08:33.676564,FAULT_INJECTION,cartservice,353.75,1.0046,0.0,1
59,2026-05-26T02:08:33.676564,FAULT_INJECTION,recommendationservice,4875.0,0.7803,0.0,5
60,2026-05-26T02:09:15.617307,FAULT_INJECTION,frontend,28805.57,1.0225,0.0,5
60,2026-05-26T02:09:15.617307,FAULT_INJECTION,productcatalogservice,4752.64,6.479,0.0,5
60,2026-05-26T02:09:15.617307,FAULT_INJECTION,checkoutservice,29000.0,0.0,0.0,5
60,2026-05-26T02:09:15.617307,FAULT_INJECTION,cartservice,63.34,0.9557,0.0,1
60,2026-05-26T02:09:15.617307,FAULT_INJECTION,recommendationservice,4875.0,0.7545,0.0,5
61,2026-05-26T02:09:31.584886,RECOVERY,frontend,28666.62,1.1551,0.0,5
61,2026-05-26T02:09:31.584886,RECOVERY,productcatalogservice,4751.21,6.1754,0.0,5
61,2026-05-26T02:09:31.584886,RECOVERY,checkoutservice,nan,0.0,0.0,5
61,2026-05-26T02:09:31.584886,RECOVERY,cartservice,66.27,1.0664,0.0,1
61,2026-05-26T02:09:31.584886,RECOVERY,recommendationservice,4860.22,0.8187,0.0,5
62,2026-05-26T02:10:22.030536,RECOVERY,frontend,9054.42,4.9055,0.0,5
62,2026-05-26T02:10:22.030536,RECOVERY,productcatalogservice,152.07,26.2619,0.0,5
62,2026-05-26T02:10:22.030536,RECOVERY,checkoutservice,2234.97,0.2226,0.0,5
62,2026-05-26T02:10:22.030536,RECOVERY,cartservice,212.88,4.4438,0.0,1
62,2026-05-26T02:10:22.030536,RECOVERY,recommendationservice,477.0,3.1189,0.0,5
63,2026-05-26T02:11:31.934592,RECOVERY,frontend,6536.23,3.867,0.0,5
63,2026-05-26T02:11:31.934592,RECOVERY,productcatalogservice,206.98,21.1948,0.0,5
63,2026-05-26T02:11:31.934592,RECOVERY,checkoutservice,1816.89,0.2269,0.0,5
63,2026-05-26T02:11:31.934592,RECOVERY,cartservice,1504.95,3.9596,0.0,1
63,2026-05-26T02:11:31.934592,RECOVERY,recommendationservice,899.7,2.8803,0.0,5
64,2026-05-26T02:12:15.925765,RECOVERY,frontend,2349.77,4.6484,0.0,5
64,2026-05-26T02:12:15.925765,RECOVERY,productcatalogservice,136.4,23.8322,0.0,5
64,2026-05-26T02:12:15.925765,RECOVERY,checkoutservice,943.7,0.1999,0.0,5
64,2026-05-26T02:12:15.925765,RECOVERY,cartservice,198.57,4.3922,0.0,1
64,2026-05-26T02:12:15.925765,RECOVERY,recommendationservice,477.68,3.299,0.0,5
65,2026-05-26T02:13:05.590028,RECOVERY,frontend,2992.73,4.0397,0.0,5
65,2026-05-26T02:13:05.590028,RECOVERY,productcatalogservice,192.9,22.1216,0.0,5
65,2026-05-26T02:13:05.590028,RECOVERY,checkoutservice,487.5,0.0656,0.0,5
65,2026-05-26T02:13:05.590028,RECOVERY,cartservice,228.18,3.8592,0.0,1
65,2026-05-26T02:13:05.590028,RECOVERY,recommendationservice,604.85,2.8497,0.0,5
66,2026-05-26T02:13:38.398825,RECOVERY,frontend,3726.56,4.3355,0.0,5
66,2026-05-26T02:13:38.398825,RECOVERY,productcatalogservice,98.89,24.8759,0.0,5
66,2026-05-26T02:13:38.398825,RECOVERY,checkoutservice,476.03,0.0889,0.0,5
66,2026-05-26T02:13:38.398825,RECOVERY,cartservice,238.33,4.2684,0.0,1
66,2026-05-26T02:13:38.398825,RECOVERY,recommendationservice,429.69,3.268,0.0,5
67,2026-05-26T02:14:09.888459,RECOVERY,frontend,84.52,4.9572,0.0,5
67,2026-05-26T02:14:09.888459,RECOVERY,productcatalogservice,4.62,29.6771,0.0,5
67,2026-05-26T02:14:09.888459,RECOVERY,checkoutservice,196.84,0.2001,0.0,5
67,2026-05-26T02:14:09.888459,RECOVERY,cartservice,6.71,5.0462,0.0,1
67,2026-05-26T02:14:09.888459,RECOVERY,recommendationservice,9.71,3.7791,0.0,5
68,2026-05-26T02:14:41.382283,RECOVERY,frontend,79.42,5.7801,0.0,5
68,2026-05-26T02:14:41.382283,RECOVERY,productcatalogservice,4.61,30.0114,0.0,5
68,2026-05-26T02:14:41.382283,RECOVERY,checkoutservice,139.07,0.1778,0.0,5
68,2026-05-26T02:14:41.382283,RECOVERY,cartservice,4.96,5.491,0.0,1
68,2026-05-26T02:14:41.382283,RECOVERY,recommendationservice,9.72,4.0015,0.0,5
69,2026-05-26T02:15:12.856000,RECOVERY,frontend,105.89,4.8242,0.0,4
69,2026-05-26T02:15:12.856000,RECOVERY,productcatalogservice,4.67,25.4574,0.0,1
69,2026-05-26T02:15:12.856000,RECOVERY,checkoutservice,950.0,0.0667,0.0,1
69,2026-05-26T02:15:12.856000,RECOVERY,cartservice,6.58,4.7098,0.0,1
69,2026-05-26T02:15:12.856000,RECOVERY,recommendationservice,9.97,3.3392,0.0,1
70,2026-05-26T02:15:44.371887,RECOVERY,frontend,121.88,5.5566,0.0,4
70,2026-05-26T02:15:44.371887,RECOVERY,productcatalogservice,4.61,27.6496,0.0,1
70,2026-05-26T02:15:44.371887,RECOVERY,checkoutservice,850.01,0.2445,0.0,1
70,2026-05-26T02:15:44.371887,RECOVERY,cartservice,4.88,5.0895,0.0,1
70,2026-05-26T02:15:44.371887,RECOVERY,recommendationservice,9.5,3.5562,0.0,1
