cycle,timestamp,service,p95_ms,throughput_rps,cpu_cores
15,2026-05-28T17:57:46.064285,recommendationservice,4.86,3.978,0.0
16,2026-05-28T17:58:16.113022,frontend,45.71,5.2448,0.0
16,2026-05-28T17:58:16.113022,productcatalogservice,2.01,26.0012,0.0
16,2026-05-28T17:58:16.113022,checkoutservice,24.25,0.1333,0.0
16,2026-05-28T17:58:16.113022,cartservice,4.81,4.9336,0.0
16,2026-05-28T17:58:16.113022,recommendationservice,4.8,3.3335,0.0
17,2026-05-28T17:58:46.146853,frontend,56.5,4.9113,0.0
17,2026-05-28T17:58:46.146853,productcatalogservice,2.75,26.7784,0.0
17,2026-05-28T17:58:46.146853,checkoutservice,24.25,0.0889,0.0
17,2026-05-28T17:58:46.146853,cartservice,4.93,4.5779,0.0
17,2026-05-28T17:58:46.146853,recommendationservice,4.87,3.5334,0.0
18,2026-05-28T17:59:16.187894,frontend,41.74,5.4671,0.0
18,2026-05-28T17:59:16.187894,productcatalogservice,1.86,29.5791,0.0
18,2026-05-28T17:59:16.187894,checkoutservice,24.25,0.1778,0.0
18,2026-05-28T17:59:16.187894,cartservice,4.8,5.2447,0.0
18,2026-05-28T17:59:16.187894,recommendationservice,4.8,3.9336,0.0
19,2026-05-28T17:59:46.281682,frontend,43.52,5.4004,0.0
19,2026-05-28T17:59:46.281682,productcatalogservice,2.67,29.7791,0.0
19,2026-05-28T17:59:46.281682,checkoutservice,24.25,0.2222,0.0
19,2026-05-28T17:59:46.281682,cartservice,4.8,5.2891,0.0
19,2026-05-28T17:59:46.281682,recommendationservice,4.94,3.6446,0.0
20,2026-05-28T18:00:16.322192,frontend,45.43,5.7336,0.0
20,2026-05-28T18:00:16.322192,productcatalogservice,2.97,30.7563,0.0
20,2026-05-28T18:00:16.322192,checkoutservice,24.25,0.2667,0.0
20,2026-05-28T18:00:16.322192,cartservice,4.79,5.6223,0.0
20,2026-05-28T18:00:16.322192,recommendationservice,5.03,4.0446,0.0
21,2026-05-28T18:00:46.393592,frontend,46.62,5.8893,0.0
21,2026-05-28T18:00:46.393592,productcatalogservice,2.92,34.7575,0.0
21,2026-05-28T18:00:46.393592,checkoutservice,38.75,0.4445,0.0
21,2026-05-28T18:00:46.393592,cartservice,4.78,6.3337,0.0
21,2026-05-28T18:00:46.393592,recommendationservice,4.95,4.7336,0.0
22,2026-05-28T18:01:16.450680,frontend,48.63,5.8893,0.0
22,2026-05-28T18:01:16.450680,productcatalogservice,2.61,32.6685,0.0
22,2026-05-28T18:01:16.450680,checkoutservice,40.0,0.3556,0.0
22,2026-05-28T18:01:16.450680,cartservice,4.78,6.0448,0.0
22,2026-05-28T18:01:16.450680,recommendationservice,4.92,4.2225,0.0
23,2026-05-28T18:01:46.492569,frontend,46.2,5.2224,0.0
23,2026-05-28T18:01:46.492569,productcatalogservice,2.63,27.979,0.0
23,2026-05-28T18:01:46.492569,checkoutservice,24.25,0.2222,0.0
23,2026-05-28T18:01:46.492569,cartservice,4.78,5.1336,0.0
23,2026-05-28T18:01:46.492569,recommendationservice,4.8,3.6668,0.0
24,2026-05-28T18:02:16.541791,frontend,59.38,5.0225,0.0
24,2026-05-28T18:02:16.541791,productcatalogservice,2.99,25.6015,0.0
24,2026-05-28T18:02:16.541791,checkoutservice,24.25,0.1778,0.0
24,2026-05-28T18:02:16.541791,cartservice,4.79,4.7114,0.0
24,2026-05-28T18:02:16.541791,recommendationservice,4.8,3.378,0.0
25,2026-05-28T18:02:46.594589,frontend,47.37,5.2001,0.0
25,2026-05-28T18:02:46.594589,productcatalogservice,2.98,27.0232,0.0
25,2026-05-28T18:02:46.594589,checkoutservice,24.25,0.1111,0.0
25,2026-05-28T18:02:46.594589,cartservice,4.78,4.8224,0.0
25,2026-05-28T18:02:46.594589,recommendationservice,4.82,3.7335,0.0
26,2026-05-28T18:03:16.699468,frontend,46.25,5.7558,0.0
26,2026-05-28T18:03:16.699468,productcatalogservice,3.2,33.7571,0.0
26,2026-05-28T18:03:16.699468,checkoutservice,41.25,0.3111,0.0
26,2026-05-28T18:03:16.699468,cartservice,4.83,5.8003,0.0
26,2026-05-28T18:03:16.699468,recommendationservice,4.94,4.5113,0.0
27,2026-05-28T18:03:46.826761,frontend,48.19,5.0225,0.0
27,2026-05-28T18:03:46.826761,productcatalogservice,3.44,27.8457,0.0
27,2026-05-28T18:03:46.826761,checkoutservice,45.0,0.1778,0.0
27,2026-05-28T18:03:46.826761,cartservice,4.86,5.0002,0.0
27,2026-05-28T18:03:46.826761,recommendationservice,6.35,3.6224,0.0
28,2026-05-28T18:04:16.898486,frontend,48.32,4.8668,0.0
28,2026-05-28T18:04:16.898486,productcatalogservice,3.44,21.2896,0.0
28,2026-05-28T18:04:16.898486,checkoutservice,24.25,0.1333,0.0
28,2026-05-28T18:04:16.898486,cartservice,4.85,4.1335,0.0
28,2026-05-28T18:04:16.898486,recommendationservice,6.86,2.9112,0.0
29,2026-05-28T18:04:47.022290,frontend,47.18,5.2891,0.0
29,2026-05-28T18:04:47.022290,productcatalogservice,2.52,26.9345,0.0
29,2026-05-28T18:04:47.022290,checkoutservice,24.25,0.1333,0.0
29,2026-05-28T18:04:47.022290,cartservice,4.78,4.9558,0.0
29,2026-05-28T18:04:47.022290,recommendationservice,4.88,3.3557,0.0
30,2026-05-28T18:05:17.077463,frontend,74.17,4.6447,0.0
30,2026-05-28T18:05:17.077463,productcatalogservice,2.61,26.8012,0.0
30,2026-05-28T18:05:17.077463,checkoutservice,24.25,0.0889,0.0
30,2026-05-28T18:05:17.077463,cartservice,4.8,4.4002,0.0
30,2026-05-28T18:05:17.077463,recommendationservice,4.9,3.3335,0.0
31,2026-05-28T18:05:47.167739,frontend,49.44,5.4669,0.0
31,2026-05-28T18:05:47.167739,productcatalogservice,2.38,31.3121,0.0
31,2026-05-28T18:05:47.167739,checkoutservice,24.25,0.2222,0.0
31,2026-05-28T18:05:47.167739,cartservice,4.8,5.378,0.0
31,2026-05-28T18:05:47.167739,recommendationservice,4.88,4.1557,0.0
32,2026-05-28T18:06:17.318359,frontend,45.55,5.8003,0.0
32,2026-05-28T18:06:17.318359,productcatalogservice,2.34,32.357,0.0
32,2026-05-28T18:06:17.318359,checkoutservice,44.37,0.3111,0.0
32,2026-05-28T18:06:17.318359,cartservice,4.78,5.6224,0.0
32,2026-05-28T18:06:17.318359,recommendationservice,4.84,4.4669,0.0
