cycle,timestamp,service,p95_ms,throughput_rps,cpu_cores
38,2026-05-27T01:03:00.400645,cartservice,4.8,0.4445,0.0
38,2026-05-27T01:03:00.400645,recommendationservice,nan,0.0,0.0
39,2026-05-27T01:03:30.464938,frontend,92.6,4.7783,0.0
39,2026-05-27T01:03:30.464938,productcatalogservice,4.66,3.2226,0.0
39,2026-05-27T01:03:30.464938,checkoutservice,93.75,0.0889,0.0
39,2026-05-27T01:03:30.464938,cartservice,4.8,0.5778,0.0
39,2026-05-27T01:03:30.464938,recommendationservice,nan,0.0,0.0
40,2026-05-27T01:04:00.550794,frontend,93.34,4.4003,0.0
40,2026-05-27T01:04:00.550794,productcatalogservice,4.58,2.5113,0.0
40,2026-05-27T01:04:00.550794,checkoutservice,92.5,0.0444,0.0
40,2026-05-27T01:04:00.550794,cartservice,4.8,0.4,0.0
40,2026-05-27T01:04:00.550794,recommendationservice,nan,0.0,0.0
41,2026-05-27T01:04:00.933697,frontend,93.34,4.4003,0.0
41,2026-05-27T01:04:00.933697,productcatalogservice,4.58,2.5113,0.0
41,2026-05-27T01:04:00.933697,checkoutservice,92.5,0.0444,0.0
41,2026-05-27T01:04:00.933697,cartservice,4.8,0.4,0.0
41,2026-05-27T01:04:00.933697,recommendationservice,nan,0.0,0.0
42,2026-05-27T01:04:31.005958,frontend,98.1,4.9559,0.0
42,2026-05-27T01:04:31.005958,productcatalogservice,4.63,3.1113,0.0
42,2026-05-27T01:04:31.005958,checkoutservice,4875.0,0.0222,0.0
42,2026-05-27T01:04:31.005958,cartservice,4491.71,0.3904,0.0
42,2026-05-27T01:04:31.005958,recommendationservice,nan,0.0,0.0
43,2026-05-27T01:05:02.383809,frontend,4183.82,4.956,0.0
43,2026-05-27T01:05:02.383809,productcatalogservice,4.67,2.8669,0.0
43,2026-05-27T01:05:02.383809,checkoutservice,4875.0,0.2536,0.0
43,2026-05-27T01:05:02.383809,cartservice,4746.84,0.7413,0.0
43,2026-05-27T01:05:02.383809,recommendationservice,nan,0.0,0.0
44,2026-05-27T01:05:34.432407,frontend,4116.94,4.7115,0.0
44,2026-05-27T01:05:34.432407,productcatalogservice,4.65,2.7114,0.0
44,2026-05-27T01:05:34.432407,checkoutservice,4875.0,0.2222,0.0
44,2026-05-27T01:05:34.432407,cartservice,4767.86,0.5334,0.0
44,2026-05-27T01:05:34.432407,recommendationservice,nan,0.0,0.0
45,2026-05-27T01:06:06.349566,frontend,3942.31,4.9781,0.0
45,2026-05-27T01:06:06.349566,productcatalogservice,4.61,3.0224,0.0
45,2026-05-27T01:06:06.349566,checkoutservice,4787.1,0.0757,0.0
45,2026-05-27T01:06:06.349566,cartservice,4750.0,0.5778,0.0
45,2026-05-27T01:06:06.349566,recommendationservice,nan,0.0,0.0
46,2026-05-27T01:06:37.801601,frontend,3787.5,4.1112,0.0
46,2026-05-27T01:06:37.801601,productcatalogservice,4.66,2.6224,0.0
46,2026-05-27T01:06:37.801601,checkoutservice,2425.0,0.0444,0.0
46,2026-05-27T01:06:37.801601,cartservice,4769.13,0.3087,0.0
46,2026-05-27T01:06:37.801601,recommendationservice,nan,0.0,0.0
47,2026-05-27T01:07:08.478595,frontend,3929.35,4.4446,0.0
47,2026-05-27T01:07:08.478595,productcatalogservice,4.65,2.5557,0.0
47,2026-05-27T01:07:08.478595,checkoutservice,4687.5,0.1111,0.0
47,2026-05-27T01:07:08.478595,cartservice,4843.06,0.2889,0.0
47,2026-05-27T01:07:08.478595,recommendationservice,nan,0.0,0.0
48,2026-05-27T01:07:38.587721,frontend,4069.44,4.5781,0.0
48,2026-05-27T01:07:38.587721,productcatalogservice,4.61,2.9558,0.0
48,2026-05-27T01:07:38.587721,checkoutservice,4875.0,0.0667,0.0
48,2026-05-27T01:07:38.587721,cartservice,4857.21,0.3556,0.0
48,2026-05-27T01:07:38.587721,recommendationservice,nan,0.0,0.0
49,2026-05-27T01:08:08.627373,frontend,4038.46,4.3335,0.0
49,2026-05-27T01:08:08.627373,productcatalogservice,4.6,2.6002,0.0
49,2026-05-27T01:08:08.627373,checkoutservice,4687.5,0.1111,0.0
49,2026-05-27T01:08:08.627373,cartservice,4824.82,0.3556,0.0
49,2026-05-27T01:08:08.627373,recommendationservice,nan,0.0,0.0
50,2026-05-27T01:08:38.693215,frontend,3573.53,4.1557,0.0
50,2026-05-27T01:08:38.693215,productcatalogservice,4.62,2.6668,0.0
50,2026-05-27T01:08:38.693215,checkoutservice,2425.0,0.0,0.0
50,2026-05-27T01:08:38.693215,cartservice,4847.22,0.2445,0.0
50,2026-05-27T01:08:38.693215,recommendationservice,nan,0.0,0.0
51,2026-05-27T01:09:08.732287,frontend,3979.17,4.2002,0.0
51,2026-05-27T01:09:08.732287,productcatalogservice,4.57,3.1335,0.0
51,2026-05-27T01:09:08.732287,checkoutservice,4812.5,0.0667,0.0
51,2026-05-27T01:09:08.732287,cartservice,4840.91,0.3333,0.0
51,2026-05-27T01:09:08.732287,recommendationservice,nan,0.0,0.0
52,2026-05-27T01:09:38.765420,frontend,3965.0,4.578,0.0
52,2026-05-27T01:09:38.765420,productcatalogservice,4.57,2.8891,0.0
52,2026-05-27T01:09:38.765420,checkoutservice,4687.5,0.1111,0.0
52,2026-05-27T01:09:38.765420,cartservice,4840.91,0.4,0.0
52,2026-05-27T01:09:38.765420,recommendationservice,nan,0.0,0.0
53,2026-05-27T01:10:08.816300,frontend,3618.42,4.6225,0.0
53,2026-05-27T01:10:08.816300,productcatalogservice,4.66,3.0447,0.0
53,2026-05-27T01:10:08.816300,checkoutservice,2425.0,0.0889,0.0
53,2026-05-27T01:10:08.816300,cartservice,4805.55,0.3334,0.0
53,2026-05-27T01:10:08.816300,recommendationservice,nan,0.0,0.0
54,2026-05-27T01:10:38.883400,frontend,3316.67,4.2888,0.0
54,2026-05-27T01:10:38.883400,productcatalogservice,4.66,2.489,0.0
54,2026-05-27T01:10:38.883400,checkoutservice,2425.0,0.0667,0.0
54,2026-05-27T01:10:38.883400,cartservice,4843.75,0.2,0.0
54,2026-05-27T01:10:38.883400,recommendationservice,nan,0.0,0.0
55,2026-05-27T01:11:09.055515,frontend,1900.0,3.5779,0.0
55,2026-05-27T01:11:09.055515,productcatalogservice,4.75,2.1334,0.0
55,2026-05-27T01:11:09.055515,checkoutservice,2425.0,0.0222,0.0
55,2026-05-27T01:11:09.055515,cartservice,4875.0,0.0889,0.0
55,2026-05-27T01:11:09.055515,recommendationservice,nan,0.0,0.0
56,2026-05-27T01:11:39.094528,frontend,3875.0,3.9335,0.0
56,2026-05-27T01:11:39.094528,productcatalogservice,4.73,2.6224,0.0
56,2026-05-27T01:11:39.094528,checkoutservice,4750.0,0.0889,0.0
56,2026-05-27T01:11:39.094528,cartservice,4799.94,0.3111,0.0
56,2026-05-27T01:11:39.094528,recommendationservice,nan,0.0,0.0
57,2026-05-27T01:12:09.132486,frontend,4165.32,4.689,0.0
57,2026-05-27T01:12:09.132486,productcatalogservice,4.66,2.978,0.0
57,2026-05-27T01:12:09.132486,checkoutservice,4812.5,0.1778,0.0
57,2026-05-27T01:12:09.132486,cartservice,4821.67,0.4667,0.0
57,2026-05-27T01:12:09.132486,recommendationservice,nan,0.0,0.0
58,2026-05-27T01:12:39.190164,frontend,4167.86,5.2226,0.0
58,2026-05-27T01:12:39.190164,productcatalogservice,4.66,2.8892,0.0
58,2026-05-27T01:12:39.190164,checkoutservice,4775.0,0.1778,0.0
58,2026-05-27T01:12:39.190164,cartservice,4791.67,0.6223,0.0
58,2026-05-27T01:12:39.190164,recommendationservice,nan,0.0,0.0
59,2026-05-27T01:13:09.221610,frontend,3760.87,4.9113,0.0
59,2026-05-27T01:13:09.221610,productcatalogservice,4.57,2.6001,0.0
59,2026-05-27T01:13:09.221610,checkoutservice,4781.25,0.1333,0.0
59,2026-05-27T01:13:09.221610,cartservice,4795.46,0.3778,0.0
59,2026-05-27T01:13:09.221610,recommendationservice,nan,0.0,0.0
60,2026-05-27T01:13:39.253858,frontend,4062.5,4.8002,0.0
60,2026-05-27T01:13:39.253858,productcatalogservice,4.62,3.0446,0.0
60,2026-05-27T01:13:39.253858,checkoutservice,4750.0,0.0889,0.0
60,2026-05-27T01:13:39.253858,cartservice,4817.31,0.4445,0.0
60,2026-05-27T01:13:39.253858,recommendationservice,nan,0.0,0.0
61,2026-05-27T01:13:39.427607,frontend,4062.5,4.8002,0.0
61,2026-05-27T01:13:39.427607,productcatalogservice,4.62,3.0446,0.0
61,2026-05-27T01:13:39.427607,checkoutservice,4750.0,0.0889,0.0
61,2026-05-27T01:13:39.427607,cartservice,4817.31,0.4445,0.0
61,2026-05-27T01:13:39.427607,recommendationservice,nan,0.0,0.0
62,2026-05-27T01:14:09.494195,frontend,3382.35,4.9779,0.0
62,2026-05-27T01:14:09.494195,productcatalogservice,4.6,3.1113,0.0
62,2026-05-27T01:14:09.494195,checkoutservice,4750.0,0.0889,0.0
62,2026-05-27T01:14:09.494195,cartservice,4756.54,0.4526,0.0
62,2026-05-27T01:14:09.494195,recommendationservice,nan,0.0,0.0
63,2026-05-27T01:14:39.555419,frontend,93.4,5.3559,0.0
63,2026-05-27T01:14:39.555419,productcatalogservice,4.62,3.0225,0.0
63,2026-05-27T01:14:39.555419,checkoutservice,4.8,0.0444,0.0
63,2026-05-27T01:14:39.555419,cartservice,4.8,0.3322,0.0
63,2026-05-27T01:14:39.555419,recommendationservice,nan,0.0,0.0
64,2026-05-27T01:15:09.616131,frontend,92.61,4.5113,0.0
64,2026-05-27T01:15:09.616131,productcatalogservice,4.66,2.7779,0.0
64,2026-05-27T01:15:09.616131,checkoutservice,4.8,0.0222,0.0
64,2026-05-27T01:15:09.616131,cartservice,4.8,0.2667,0.0
64,2026-05-27T01:15:09.616131,recommendationservice,nan,0.0,0.0
65,2026-05-27T01:15:39.665828,frontend,92.87,4.1336,0.0
65,2026-05-27T01:15:39.665828,productcatalogservice,4.68,2.7335,0.0
65,2026-05-27T01:15:39.665828,checkoutservice,96.25,0.0667,0.0
65,2026-05-27T01:15:39.665828,cartservice,4.8,0.2445,0.0
65,2026-05-27T01:15:39.665828,recommendationservice,nan,0.0,0.0
66,2026-05-27T01:16:09.723104,frontend,92.24,5.378,0.0
66,2026-05-27T01:16:09.723104,productcatalogservice,4.63,3.2669,0.0
66,2026-05-27T01:16:09.723104,checkoutservice,95.0,0.0889,0.0
66,2026-05-27T01:16:09.723104,cartservice,4.8,0.4667,0.0
66,2026-05-27T01:16:09.723104,recommendationservice,nan,0.0,0.0
67,2026-05-27T01:16:39.765292,frontend,93.75,5.8002,0.0
67,2026-05-27T01:16:39.765292,productcatalogservice,4.63,3.6891,0.0
67,2026-05-27T01:16:39.765292,checkoutservice,92.5,0.1556,0.0
67,2026-05-27T01:16:39.765292,cartservice,4.8,0.6667,0.0
67,2026-05-27T01:16:39.765292,recommendationservice,nan,0.0,0.0
68,2026-05-27T01:17:09.830360,frontend,93.88,5.6002,0.0
68,2026-05-27T01:17:09.830360,productcatalogservice,4.66,3.6002,0.0
68,2026-05-27T01:17:09.830360,checkoutservice,92.5,0.2222,0.0
68,2026-05-27T01:17:09.830360,cartservice,4.8,0.5334,0.0
68,2026-05-27T01:17:09.830360,recommendationservice,nan,0.0,0.0
69,2026-05-27T01:17:39.874497,frontend,93.78,5.2224,0.0
69,2026-05-27T01:17:39.874497,productcatalogservice,4.69,3.2001,0.0
69,2026-05-27T01:17:39.874497,checkoutservice,88.75,0.1778,0.0
69,2026-05-27T01:17:39.874497,cartservice,5.25,0.4445,0.0
69,2026-05-27T01:17:39.874497,recommendationservice,nan,0.0,0.0
70,2026-05-27T01:18:09.940701,frontend,93.62,5.1558,0.0
70,2026-05-27T01:18:09.940701,productcatalogservice,4.65,3.3559,0.0
70,2026-05-27T01:18:09.940701,checkoutservice,4.8,0.1556,0.0
70,2026-05-27T01:18:09.940701,cartservice,4.95,0.6,0.0
70,2026-05-27T01:18:09.940701,recommendationservice,nan,0.0,0.0
1,2026-05-27T01:23:27.683546,frontend,91.13,4.8004,0.0
1,2026-05-27T01:23:27.683546,productcatalogservice,4.63,3.3336,0.0
1,2026-05-27T01:23:27.683546,checkoutservice,45.62,0.1778,0.0
1,2026-05-27T01:23:27.683546,cartservice,4.8,0.3334,0.0
1,2026-05-27T01:23:27.683546,recommendationservice,nan,0.0,0.0
