cycle,timestamp,service,p95_ms,throughput_rps,cpu_cores
9,2026-05-28T02:50:20.893512,cartservice,4.79,5.9338,0.0
9,2026-05-28T02:50:20.893512,recommendationservice,5.5,4.0892,0.0
10,2026-05-28T02:50:50.974194,frontend,49.12,5.3335,0.0
10,2026-05-28T02:50:50.974194,productcatalogservice,3.44,26.0228,0.0
10,2026-05-28T02:50:50.974194,checkoutservice,24.25,0.1333,0.0
10,2026-05-28T02:50:50.974194,cartservice,4.79,4.8446,0.0
10,2026-05-28T02:50:50.974194,recommendationservice,5.67,3.4668,0.0
11,2026-05-28T02:51:21.060841,frontend,47.89,5.4448,0.0
11,2026-05-28T02:51:21.060841,productcatalogservice,3.38,30.4462,0.0
11,2026-05-28T02:51:21.060841,checkoutservice,40.0,0.1333,0.0
11,2026-05-28T02:51:21.060841,cartservice,4.79,5.1337,0.0
11,2026-05-28T02:51:21.060841,recommendationservice,5.19,3.867,0.0
12,2026-05-28T02:51:51.132580,frontend,46.82,5.467,0.0
12,2026-05-28T02:51:51.132580,productcatalogservice,3.0,31.158,0.0
12,2026-05-28T02:51:51.132580,checkoutservice,45.83,0.2222,0.0
12,2026-05-28T02:51:51.132580,cartservice,4.81,5.5338,0.0
12,2026-05-28T02:51:51.132580,recommendationservice,4.96,3.9558,0.0
13,2026-05-28T02:52:21.184170,frontend,48.82,5.6224,0.0
13,2026-05-28T02:52:21.184170,productcatalogservice,3.24,30.49,0.0
13,2026-05-28T02:52:21.184170,checkoutservice,42.5,0.2222,0.0
13,2026-05-28T02:52:21.184170,cartservice,4.82,5.3335,0.0
13,2026-05-28T02:52:21.184170,recommendationservice,5.31,4.0446,0.0
14,2026-05-28T02:52:51.260616,frontend,47.5,6.1781,0.0
14,2026-05-28T02:52:51.260616,productcatalogservice,2.85,33.3126,0.0
14,2026-05-28T02:52:51.260616,checkoutservice,24.25,0.3556,0.0
14,2026-05-28T02:52:51.260616,cartservice,4.83,6.1115,0.0
14,2026-05-28T02:52:51.260616,recommendationservice,4.92,4.3558,0.0
15,2026-05-28T02:53:21.341558,frontend,56.25,4.9113,0.0
15,2026-05-28T02:53:21.341558,productcatalogservice,3.56,26.6676,0.0
15,2026-05-28T02:53:21.341558,checkoutservice,24.25,0.0444,0.0
15,2026-05-28T02:53:21.341558,cartservice,4.85,4.4446,0.0
15,2026-05-28T02:53:21.341558,recommendationservice,6.89,3.4223,0.0
16,2026-05-28T02:53:51.407172,frontend,48.75,4.7558,0.0
16,2026-05-28T02:53:51.407172,productcatalogservice,3.45,24.6014,0.0
16,2026-05-28T02:53:51.407172,checkoutservice,47.5,0.0889,0.0
16,2026-05-28T02:53:51.407172,cartservice,4.79,4.2891,0.0
16,2026-05-28T02:53:51.407172,recommendationservice,4.85,3.3113,0.0
17,2026-05-28T02:54:21.479038,frontend,47.1,4.578,0.0
17,2026-05-28T02:54:21.479038,productcatalogservice,3.64,24.9567,0.0
17,2026-05-28T02:54:21.479038,checkoutservice,24.25,0.0889,0.0
17,2026-05-28T02:54:21.479038,cartservice,4.79,4.2669,0.0
17,2026-05-28T02:54:21.479038,recommendationservice,4.93,3.3779,0.0
18,2026-05-28T02:54:51.552925,frontend,77.92,5.2012,0.0
18,2026-05-28T02:54:51.552925,productcatalogservice,3.87,25.9608,0.0
18,2026-05-28T02:54:51.552925,checkoutservice,45.0,0.1778,0.0
18,2026-05-28T02:54:51.552925,cartservice,4.85,4.8455,0.0
18,2026-05-28T02:54:51.552925,recommendationservice,8.6,3.5119,0.0
19,2026-05-28T02:55:21.592996,frontend,49.2,5.5106,0.0
19,2026-05-28T02:55:21.592996,productcatalogservice,3.42,30.9524,0.0
19,2026-05-28T02:55:21.592996,checkoutservice,46.25,0.2666,0.0
19,2026-05-28T02:55:21.592996,cartservice,4.8,5.5551,0.0
19,2026-05-28T02:55:21.592996,recommendationservice,7.73,3.8885,0.0
20,2026-05-28T02:55:51.638823,frontend,46.03,5.1336,0.0
20,2026-05-28T02:55:51.638823,productcatalogservice,3.14,27.6454,0.0
20,2026-05-28T02:55:51.638823,checkoutservice,24.25,0.0444,0.0
20,2026-05-28T02:55:51.638823,cartservice,4.79,4.7112,0.0
20,2026-05-28T02:55:51.638823,recommendationservice,5.06,3.689,0.0
21,2026-05-28T02:56:21.726930,frontend,39.38,4.8668,0.0
21,2026-05-28T02:56:21.726930,productcatalogservice,2.19,27.4901,0.0
21,2026-05-28T02:56:21.726930,checkoutservice,24.25,0.0889,0.0
21,2026-05-28T02:56:21.726930,cartservice,4.78,4.7335,0.0
21,2026-05-28T02:56:21.726930,recommendationservice,4.87,3.8001,0.0
22,2026-05-28T02:56:51.831027,frontend,48.63,5.2002,0.0
22,2026-05-28T02:56:51.831027,productcatalogservice,3.1,30.0013,0.0
22,2026-05-28T02:56:51.831027,checkoutservice,45.0,0.1778,0.0
22,2026-05-28T02:56:51.831027,cartservice,4.79,5.178,0.0
22,2026-05-28T02:56:51.831027,recommendationservice,5.69,3.9557,0.0
23,2026-05-28T02:57:21.890023,frontend,47.67,5.3782,0.0
23,2026-05-28T02:57:21.890023,productcatalogservice,2.8,31.1353,0.0
23,2026-05-28T02:57:21.890023,checkoutservice,24.25,0.2222,0.0
23,2026-05-28T02:57:21.890023,cartservice,4.79,5.3559,0.0
23,2026-05-28T02:57:21.890023,recommendationservice,5.0,4.0448,0.0
24,2026-05-28T02:57:51.932042,frontend,48.19,5.4454,0.0
24,2026-05-28T02:57:51.932042,productcatalogservice,3.12,30.9388,0.0
24,2026-05-28T02:57:51.932042,checkoutservice,24.25,0.2223,0.0
24,2026-05-28T02:57:51.932042,cartservice,4.86,5.512,0.0
24,2026-05-28T02:57:51.932042,recommendationservice,6.23,3.9785,0.0
25,2026-05-28T02:58:21.995957,frontend,44.89,4.8218,0.0
25,2026-05-28T02:58:21.995957,productcatalogservice,2.86,28.3975,0.0
25,2026-05-28T02:58:21.995957,checkoutservice,24.25,0.0889,0.0
25,2026-05-28T02:58:21.995957,cartservice,4.83,4.733,0.0
25,2026-05-28T02:58:21.995957,recommendationservice,5.36,3.7553,0.0
26,2026-05-28T02:58:52.047239,frontend,45.43,5.5113,0.0
26,2026-05-28T02:58:52.047239,productcatalogservice,2.62,32.7122,0.0
26,2026-05-28T02:58:52.047239,checkoutservice,24.25,0.2667,0.0
26,2026-05-28T02:58:52.047239,cartservice,4.82,5.6003,0.0
26,2026-05-28T02:58:52.047239,recommendationservice,4.94,4.4224,0.0
27,2026-05-28T02:59:22.121109,frontend,47.67,4.9337,0.0
27,2026-05-28T02:59:22.121109,productcatalogservice,3.55,28.8908,0.0
27,2026-05-28T02:59:22.121109,checkoutservice,24.25,0.1333,0.0
27,2026-05-28T02:59:22.121109,cartservice,4.83,4.8225,0.0
27,2026-05-28T02:59:22.121109,recommendationservice,8.03,3.8891,0.0
28,2026-05-28T02:59:52.201828,frontend,47.24,4.8448,0.0
28,2026-05-28T02:59:52.201828,productcatalogservice,3.47,28.5352,0.0
28,2026-05-28T02:59:52.201828,checkoutservice,24.25,0.0889,0.0
28,2026-05-28T02:59:52.201828,cartservice,4.85,4.6225,0.0
28,2026-05-28T02:59:52.201828,recommendationservice,6.87,3.7114,0.0
29,2026-05-28T03:00:22.261582,frontend,48.34,5.1336,0.0
29,2026-05-28T03:00:22.261582,productcatalogservice,3.41,27.3787,0.0
29,2026-05-28T03:00:22.261582,checkoutservice,24.25,0.2222,0.0
29,2026-05-28T03:00:22.261582,cartservice,4.83,4.8224,0.0
29,2026-05-28T03:00:22.261582,recommendationservice,4.97,3.6446,0.0
30,2026-05-28T03:00:52.308762,frontend,48.18,6.4892,0.0
30,2026-05-28T03:00:52.308762,productcatalogservice,3.37,33.979,0.0
30,2026-05-28T03:00:52.308762,checkoutservice,43.75,0.2222,0.0
30,2026-05-28T03:00:52.308762,cartservice,4.8,6.0892,0.0
30,2026-05-28T03:00:52.308762,recommendationservice,6.65,4.3781,0.0
31,2026-05-28T03:01:22.357970,frontend,70.75,5.1559,0.0
31,2026-05-28T03:01:22.357970,productcatalogservice,3.61,28.7797,0.0
31,2026-05-28T03:01:22.357970,checkoutservice,45.0,0.2,0.0
31,2026-05-28T03:01:22.357970,cartservice,4.81,5.0003,0.0
31,2026-05-28T03:01:22.357970,recommendationservice,8.34,3.4447,0.0
32,2026-05-28T03:01:52.440470,frontend,70.0,5.8003,0.0
32,2026-05-28T03:01:52.440470,productcatalogservice,3.94,28.7794,0.0
32,2026-05-28T03:01:52.440470,checkoutservice,42.5,0.2667,0.0
32,2026-05-28T03:01:52.440470,cartservice,4.83,5.3336,0.0
32,2026-05-28T03:01:52.440470,recommendationservice,7.52,3.8002,0.0
33,2026-05-28T03:02:22.524939,frontend,77.08,5.8669,0.0
33,2026-05-28T03:02:22.524939,productcatalogservice,3.84,32.4684,0.0
33,2026-05-28T03:02:22.524939,checkoutservice,42.5,0.2445,0.0
33,2026-05-28T03:02:22.524939,cartservice,4.84,5.8003,0.0
33,2026-05-28T03:02:22.524939,recommendationservice,5.83,4.3335,0.0
34,2026-05-28T03:02:52.606451,frontend,64.32,5.0892,0.0
34,2026-05-28T03:02:52.606451,productcatalogservice,4.06,29.9798,0.0
34,2026-05-28T03:02:52.606451,checkoutservice,24.25,0.1333,0.0
34,2026-05-28T03:02:52.606451,cartservice,4.88,5.3781,0.0
34,2026-05-28T03:02:52.606451,recommendationservice,8.71,3.9336,0.0
35,2026-05-28T03:03:22.683023,frontend,48.0,4.4891,0.0
35,2026-05-28T03:03:22.683023,productcatalogservice,3.24,25.557,0.0
35,2026-05-28T03:03:22.683023,checkoutservice,nan,0.0,0.0
35,2026-05-28T03:03:22.683023,cartservice,4.81,4.0446,0.0
35,2026-05-28T03:03:22.683023,recommendationservice,7.7,3.2668,0.0
36,2026-05-28T03:03:52.762784,frontend,52.19,5.0224,0.0
36,2026-05-28T03:03:52.762784,productcatalogservice,2.97,26.5343,0.0
36,2026-05-28T03:03:52.762784,checkoutservice,24.25,0.0889,0.0
36,2026-05-28T03:03:52.762784,cartservice,4.82,4.4001,0.0
36,2026-05-28T03:03:52.762784,recommendationservice,6.28,3.4668,0.0
37,2026-05-28T03:04:22.838525,frontend,55.83,5.378,0.0
37,2026-05-28T03:04:22.838525,productcatalogservice,2.8,29.5128,0.0
37,2026-05-28T03:04:22.838525,checkoutservice,24.25,0.1778,0.0
37,2026-05-28T03:04:22.838525,cartservice,4.79,4.9336,0.0
37,2026-05-28T03:04:22.838525,recommendationservice,4.91,3.8447,0.0
38,2026-05-28T03:04:52.919506,frontend,47.73,5.6003,0.0
38,2026-05-28T03:04:52.919506,productcatalogservice,3.22,29.6905,0.0
38,2026-05-28T03:04:52.919506,checkoutservice,43.33,0.3556,0.0
38,2026-05-28T03:04:52.919506,cartservice,4.82,5.4225,0.0
38,2026-05-28T03:04:52.919506,recommendationservice,6.45,3.978,0.0
39,2026-05-28T03:05:23.003780,frontend,46.68,5.4669,0.0
39,2026-05-28T03:05:23.003780,productcatalogservice,3.12,32.1125,0.0
39,2026-05-28T03:05:23.003780,checkoutservice,27.5,0.4,0.0
39,2026-05-28T03:05:23.003780,cartservice,4.8,5.6225,0.0
39,2026-05-28T03:05:23.003780,recommendationservice,4.95,4.2002,0.0
40,2026-05-28T03:05:53.099464,frontend,47.81,4.9781,0.0
40,2026-05-28T03:05:53.099464,productcatalogservice,2.82,27.7796,0.0
40,2026-05-28T03:05:53.099464,checkoutservice,24.25,0.2222,0.0
40,2026-05-28T03:05:53.099464,cartservice,4.79,4.7781,0.0
40,2026-05-28T03:05:53.099464,recommendationservice,4.9,3.7558,0.0
41,2026-05-28T03:05:53.408281,frontend,47.81,4.9781,0.0
41,2026-05-28T03:05:53.408281,productcatalogservice,2.82,27.7796,0.0
41,2026-05-28T03:05:53.408281,checkoutservice,24.25,0.2222,0.0
41,2026-05-28T03:05:53.408281,cartservice,4.79,4.7781,0.0
41,2026-05-28T03:05:53.408281,recommendationservice,4.9,3.7558,0.0
42,2026-05-28T03:06:23.459245,frontend,48.95,4.9558,0.0
42,2026-05-28T03:06:23.459245,productcatalogservice,3.29,27.6456,0.0
42,2026-05-28T03:06:23.459245,checkoutservice,24.25,0.0444,0.0
42,2026-05-28T03:06:23.459245,cartservice,4.81,4.667,0.0
42,2026-05-28T03:06:23.459245,recommendationservice,6.22,3.5113,0.0
43,2026-05-28T03:06:53.515310,frontend,48.59,4.2447,0.0
43,2026-05-28T03:06:53.515310,productcatalogservice,3.45,23.357,0.0
43,2026-05-28T03:06:53.515310,checkoutservice,24.25,0.0222,0.0
43,2026-05-28T03:06:53.515310,cartservice,4.81,3.8891,0.0
43,2026-05-28T03:06:53.515310,recommendationservice,7.05,3.1779,0.0
44,2026-05-28T03:07:23.597643,frontend,83.75,4.8225,0.0
44,2026-05-28T03:07:23.597643,productcatalogservice,3.88,26.4687,0.0
44,2026-05-28T03:07:23.597643,checkoutservice,2332.74,0.1209,0.0
44,2026-05-28T03:07:23.597643,cartservice,4.81,4.667,0.0
44,2026-05-28T03:07:23.597643,recommendationservice,7.79,3.4891,0.0
45,2026-05-28T03:07:54.965910,frontend,90.25,4.8892,0.0
45,2026-05-28T03:07:54.965910,productcatalogservice,3.55,27.2466,0.0
45,2026-05-28T03:07:54.965910,checkoutservice,2350.0,0.2,0.0
45,2026-05-28T03:07:54.965910,cartservice,4.81,4.7113,0.0
45,2026-05-28T03:07:54.965910,recommendationservice,6.67,3.6002,0.0
46,2026-05-28T03:08:26.428155,frontend,1043.75,5.3781,0.0
46,2026-05-28T03:08:26.428155,productcatalogservice,3.24,28.3797,0.0
46,2026-05-28T03:08:26.428155,checkoutservice,2350.0,0.2667,0.0
46,2026-05-28T03:08:26.428155,cartservice,4.81,5.0002,0.0
46,2026-05-28T03:08:26.428155,recommendationservice,5.9,3.6668,0.0
47,2026-05-28T03:08:57.106967,frontend,97.5,5.867,0.0
47,2026-05-28T03:08:57.106967,productcatalogservice,3.24,33.5804,0.0
47,2026-05-28T03:08:57.106967,checkoutservice,2350.0,0.2667,0.0
47,2026-05-28T03:08:57.106967,cartservice,4.84,5.7115,0.0
47,2026-05-28T03:08:57.106967,recommendationservice,6.58,4.3336,0.0
48,2026-05-28T03:09:27.214890,frontend,163.75,5.8224,0.0
48,2026-05-28T03:09:27.214890,productcatalogservice,3.44,34.1359,0.0
48,2026-05-28T03:09:27.214890,checkoutservice,2350.0,0.2222,0.0
48,2026-05-28T03:09:27.214890,cartservice,4.82,6.0891,0.0
48,2026-05-28T03:09:27.214890,recommendationservice,7.26,4.6668,0.0
49,2026-05-28T03:09:57.270082,frontend,183.75,5.4671,0.0
49,2026-05-28T03:09:57.270082,productcatalogservice,2.91,30.1363,0.0
49,2026-05-28T03:09:57.270082,checkoutservice,2350.0,0.2222,0.0
49,2026-05-28T03:09:57.270082,cartservice,4.78,5.4005,0.0
49,2026-05-28T03:09:57.270082,recommendationservice,4.87,4.067,0.0
50,2026-05-28T03:10:27.315695,frontend,155.0,5.4002,0.0
50,2026-05-28T03:10:27.315695,productcatalogservice,2.62,28.4908,0.0
50,2026-05-28T03:10:27.315695,checkoutservice,2350.0,0.1778,0.0
50,2026-05-28T03:10:27.315695,cartservice,4.78,4.9113,0.0
50,2026-05-28T03:10:27.315695,recommendationservice,4.94,3.8001,0.0
51,2026-05-28T03:10:57.386615,frontend,139.37,5.3113,0.0
51,2026-05-28T03:10:57.386615,productcatalogservice,3.3,27.846,0.0
51,2026-05-28T03:10:57.386615,checkoutservice,2350.0,0.2222,0.0
51,2026-05-28T03:10:57.386615,cartservice,4.8,5.1113,0.0
51,2026-05-28T03:10:57.386615,recommendationservice,5.5,3.7113,0.0
52,2026-05-28T03:11:27.451145,frontend,95.62,4.6669,0.0
52,2026-05-28T03:11:27.451145,productcatalogservice,3.37,25.2014,0.0
52,2026-05-28T03:11:27.451145,checkoutservice,2350.0,0.1778,0.0
52,2026-05-28T03:11:27.451145,cartservice,4.79,4.5113,0.0
52,2026-05-28T03:11:27.451145,recommendationservice,4.96,3.3557,0.0
53,2026-05-28T03:11:57.512684,frontend,120.62,5.178,0.0
53,2026-05-28T03:11:57.512684,productcatalogservice,3.1,26.9572,0.0
53,2026-05-28T03:11:57.512684,checkoutservice,2350.0,0.1778,0.0
53,2026-05-28T03:11:57.512684,cartservice,4.8,4.7334,0.0
53,2026-05-28T03:11:57.512684,recommendationservice,5.25,3.489,0.0
54,2026-05-28T03:12:27.593712,frontend,47.36,5.2892,0.0
54,2026-05-28T03:12:27.593712,productcatalogservice,3.19,26.7354,0.0
54,2026-05-28T03:12:27.593712,checkoutservice,2350.0,0.0444,0.0
54,2026-05-28T03:12:27.593712,cartservice,4.81,4.5781,0.0
54,2026-05-28T03:12:27.593712,recommendationservice,6.3,3.378,0.0
55,2026-05-28T03:12:57.652863,frontend,91.25,4.9113,0.0
55,2026-05-28T03:12:57.652863,productcatalogservice,2.47,26.1573,0.0
55,2026-05-28T03:12:57.652863,checkoutservice,2350.0,0.1778,0.0
55,2026-05-28T03:12:57.652863,cartservice,4.78,4.6002,0.0
55,2026-05-28T03:12:57.652863,recommendationservice,4.85,3.3335,0.0
56,2026-05-28T03:13:27.701383,frontend,183.75,4.7335,0.0
56,2026-05-28T03:13:27.701383,productcatalogservice,3.18,26.646,0.0
56,2026-05-28T03:13:27.701383,checkoutservice,2350.0,0.1778,0.0
56,2026-05-28T03:13:27.701383,cartservice,4.85,4.6224,0.0
56,2026-05-28T03:13:27.701383,recommendationservice,4.95,3.6224,0.0
57,2026-05-28T03:13:57.758913,frontend,100.0,4.4224,0.0
57,2026-05-28T03:13:57.758913,productcatalogservice,3.06,26.646,0.0
57,2026-05-28T03:13:57.758913,checkoutservice,2350.0,0.1333,0.0
57,2026-05-28T03:13:57.758913,cartservice,4.83,4.489,0.0
57,2026-05-28T03:13:57.758913,recommendationservice,6.45,3.6001,0.0
58,2026-05-28T03:14:27.807726,frontend,49.62,4.7113,0.0
58,2026-05-28T03:14:27.807726,productcatalogservice,2.56,27.8905,0.0
58,2026-05-28T03:14:27.807726,checkoutservice,2350.0,0.0889,0.0
58,2026-05-28T03:14:27.807726,cartservice,4.8,4.6224,0.0
58,2026-05-28T03:14:27.807726,recommendationservice,5.44,3.7112,0.0
59,2026-05-28T03:14:57.855955,frontend,46.47,4.9779,0.0
59,2026-05-28T03:14:57.855955,productcatalogservice,3.03,27.0682,0.0
59,2026-05-28T03:14:57.855955,checkoutservice,2350.0,0.0444,0.0
59,2026-05-28T03:14:57.855955,cartservice,4.81,4.6224,0.0
59,2026-05-28T03:14:57.855955,recommendationservice,6.05,3.5112,0.0
60,2026-05-28T03:15:27.906368,frontend,70.0,5.978,0.0
60,2026-05-28T03:15:27.906368,productcatalogservice,2.85,31.3132,0.0
60,2026-05-28T03:15:27.906368,checkoutservice,2350.0,0.1333,0.0
60,2026-05-28T03:15:27.906368,cartservice,4.79,5.5558,0.0
60,2026-05-28T03:15:27.906368,recommendationservice,5.22,3.9557,0.0
61,2026-05-28T03:15:28.084984,frontend,70.0,5.978,0.0
61,2026-05-28T03:15:28.084984,productcatalogservice,2.85,31.3132,0.0
61,2026-05-28T03:15:28.084984,checkoutservice,2350.0,0.1333,0.0
61,2026-05-28T03:15:28.084984,cartservice,4.79,5.5558,0.0
61,2026-05-28T03:15:28.084984,recommendationservice,5.22,3.9557,0.0
62,2026-05-28T03:15:58.196466,frontend,48.32,6.1558,0.0
62,2026-05-28T03:15:58.196466,productcatalogservice,2.49,33.1797,0.0
62,2026-05-28T03:15:58.196466,checkoutservice,2200.0,0.1778,0.0
62,2026-05-28T03:15:58.196466,cartservice,4.78,5.8001,0.0
62,2026-05-28T03:15:58.196466,recommendationservice,4.88,4.2446,0.0
63,2026-05-28T03:16:28.297950,frontend,47.75,5.3559,0.0
63,2026-05-28T03:16:28.297950,productcatalogservice,2.69,28.7805,0.0
63,2026-05-28T03:16:28.297950,checkoutservice,47.92,0.2222,0.0
63,2026-05-28T03:16:28.297950,cartservice,4.78,5.3337,0.0
63,2026-05-28T03:16:28.297950,recommendationservice,4.82,3.978,0.0
64,2026-05-28T03:16:58.377852,frontend,52.92,4.8669,0.0
64,2026-05-28T03:16:58.377852,productcatalogservice,3.46,26.3351,0.0
64,2026-05-28T03:16:58.377852,checkoutservice,24.25,0.1333,0.0
64,2026-05-28T03:16:58.377852,cartservice,4.79,4.778,0.0
64,2026-05-28T03:16:58.377852,recommendationservice,6.45,3.4446,0.0
65,2026-05-28T03:17:28.423473,frontend,54.58,5.6668,0.0
65,2026-05-28T03:17:28.423473,productcatalogservice,3.13,34.8246,0.0
65,2026-05-28T03:17:28.423473,checkoutservice,46.25,0.2222,0.0
65,2026-05-28T03:17:28.423473,cartservice,4.83,5.778,0.0
65,2026-05-28T03:17:28.423473,recommendationservice,7.64,4.3113,0.0
66,2026-05-28T03:17:58.479027,frontend,49.61,4.9559,0.0
66,2026-05-28T03:17:58.479027,productcatalogservice,3.31,27.3132,0.0
66,2026-05-28T03:17:58.479027,checkoutservice,87.5,0.2,0.0
66,2026-05-28T03:17:58.479027,cartservice,4.8,4.9559,0.0
66,2026-05-28T03:17:58.479027,recommendationservice,4.98,3.6669,0.0
67,2026-05-28T03:18:28.529430,frontend,53.64,4.6445,0.0
67,2026-05-28T03:18:28.529430,productcatalogservice,3.4,21.8455,0.0
67,2026-05-28T03:18:28.529430,checkoutservice,24.25,0.0889,0.0
67,2026-05-28T03:18:28.529430,cartservice,4.84,3.9334,0.0
67,2026-05-28T03:18:28.529430,recommendationservice,4.92,2.9779,0.0
68,2026-05-28T03:18:58.596452,frontend,73.52,5.067,0.0
68,2026-05-28T03:18:58.596452,productcatalogservice,3.11,27.4142,0.0
68,2026-05-28T03:18:58.596452,checkoutservice,95.0,0.2667,0.0
68,2026-05-28T03:18:58.596452,cartservice,4.81,5.1115,0.0
68,2026-05-28T03:18:58.596452,recommendationservice,6.93,3.5781,0.0
69,2026-05-28T03:19:28.647051,frontend,63.65,5.1337,0.0
69,2026-05-28T03:19:28.647051,productcatalogservice,2.83,26.6026,0.0
69,2026-05-28T03:19:28.647051,checkoutservice,94.37,0.1778,0.0
69,2026-05-28T03:19:28.647051,cartservice,4.79,5.0003,0.0
69,2026-05-28T03:19:28.647051,recommendationservice,4.99,3.6669,0.0
70,2026-05-28T03:19:58.700966,frontend,49.86,5.9559,0.0
70,2026-05-28T03:19:58.700966,productcatalogservice,2.91,30.6693,0.0
70,2026-05-28T03:19:58.700966,checkoutservice,93.33,0.1778,0.0
70,2026-05-28T03:19:58.700966,cartservice,4.81,5.2892,0.0
70,2026-05-28T03:19:58.700966,recommendationservice,4.94,4.0448,0.0
