cycle,timestamp,phase,service,p95_ms,throughput_rps,cpu_cores,replicas
8,2026-05-29T03:32:07.767411,BASELINE,productcatalogservice,3.95,30.0088,0.0,1
8,2026-05-29T03:32:07.767411,BASELINE,checkoutservice,67.5,0.2223,0.0,1
8,2026-05-29T03:32:07.767411,BASELINE,cartservice,4.81,5.2016,0.0,1
8,2026-05-29T03:32:07.767411,BASELINE,recommendationservice,7.53,3.8676,0.0,1
9,2026-05-29T03:32:39.006331,BASELINE,frontend,48.82,5.2229,0.0,1
9,2026-05-29T03:32:39.006331,BASELINE,productcatalogservice,3.75,27.8942,0.0,1
9,2026-05-29T03:32:39.006331,BASELINE,checkoutservice,24.25,0.0889,0.0,1
9,2026-05-29T03:32:39.006331,BASELINE,cartservice,4.83,4.8455,0.0,1
9,2026-05-29T03:32:39.006331,BASELINE,recommendationservice,5.75,3.8894,0.0,1
10,2026-05-29T03:33:10.171419,BASELINE,frontend,47.45,4.6675,0.0,1
10,2026-05-29T03:33:10.171419,BASELINE,productcatalogservice,3.71,28.6502,0.0,1
10,2026-05-29T03:33:10.171419,BASELINE,checkoutservice,43.75,0.1778,0.0,1
10,2026-05-29T03:33:10.171419,BASELINE,cartservice,4.79,4.7565,0.0,1
10,2026-05-29T03:33:10.171419,BASELINE,recommendationservice,4.91,3.7784,0.0,1
11,2026-05-29T03:33:41.291258,BASELINE,frontend,48.67,4.6008,0.0,1
11,2026-05-29T03:33:41.291258,BASELINE,productcatalogservice,3.46,26.006,0.0,1
11,2026-05-29T03:33:41.291258,BASELINE,checkoutservice,24.25,0.1334,0.0,1
11,2026-05-29T03:33:41.291258,BASELINE,cartservice,4.83,4.4011,0.0,1
11,2026-05-29T03:33:41.291258,BASELINE,recommendationservice,4.97,3.6228,0.0,1
12,2026-05-29T03:34:12.535307,BASELINE,frontend,54.38,5.223,0.0,1
12,2026-05-29T03:34:12.535307,BASELINE,productcatalogservice,3.74,29.361,0.0,1
12,2026-05-29T03:34:12.535307,BASELINE,checkoutservice,24.25,0.1778,0.0,1
12,2026-05-29T03:34:12.535307,BASELINE,cartservice,4.85,5.1565,0.0,1
12,2026-05-29T03:34:12.535307,BASELINE,recommendationservice,8.17,4.0228,0.0,1
13,2026-05-29T03:34:43.627739,BASELINE,frontend,49.09,5.5342,0.0,1
13,2026-05-29T03:34:43.627739,BASELINE,productcatalogservice,3.14,30.1152,0.0,1
13,2026-05-29T03:34:43.627739,BASELINE,checkoutservice,24.25,0.2667,0.0,1
13,2026-05-29T03:34:43.627739,BASELINE,cartservice,4.79,5.4234,0.0,1
13,2026-05-29T03:34:43.627739,BASELINE,recommendationservice,4.86,4.1339,0.0,1
14,2026-05-29T03:35:14.861581,BASELINE,frontend,47.94,5.0227,0.0,1
14,2026-05-29T03:35:14.861581,BASELINE,productcatalogservice,3.74,26.6915,0.0,1
14,2026-05-29T03:35:14.861581,BASELINE,checkoutservice,24.25,0.2223,0.0,1
14,2026-05-29T03:35:14.861581,BASELINE,cartservice,4.8,4.934,0.0,1
14,2026-05-29T03:35:14.861581,BASELINE,recommendationservice,5.53,3.6448,0.0,1
15,2026-05-29T03:35:46.146599,BASELINE,frontend,48.35,5.1784,0.0,1
15,2026-05-29T03:35:46.146599,BASELINE,productcatalogservice,4.21,27.87,0.0,1
15,2026-05-29T03:35:46.146599,BASELINE,checkoutservice,46.25,0.1334,0.0,1
15,2026-05-29T03:35:46.146599,BASELINE,cartservice,4.82,5.1563,0.0,1
15,2026-05-29T03:35:46.146599,BASELINE,recommendationservice,8.33,3.5782,0.0,1
16,2026-05-29T03:36:17.367324,BASELINE,frontend,45.91,5.2467,0.0,1
16,2026-05-29T03:36:17.367324,BASELINE,productcatalogservice,3.87,32.4354,0.0,1
16,2026-05-29T03:36:17.367324,BASELINE,checkoutservice,47.5,0.0889,0.0,1
16,2026-05-29T03:36:17.367324,BASELINE,cartservice,4.8,5.0245,0.0,1
16,2026-05-29T03:36:17.367324,BASELINE,recommendationservice,5.35,4.0682,0.0,1
17,2026-05-29T03:36:48.596361,BASELINE,frontend,48.95,6.1763,0.0,1
17,2026-05-29T03:36:48.596361,BASELINE,productcatalogservice,3.73,35.5024,0.0,1
17,2026-05-29T03:36:48.596361,BASELINE,checkoutservice,45.0,0.311,0.0,1
17,2026-05-29T03:36:48.596361,BASELINE,cartservice,4.86,6.3318,0.0,1
17,2026-05-29T03:36:48.596361,BASELINE,recommendationservice,6.52,4.3767,0.0,1
18,2026-05-29T03:37:19.648644,BASELINE,frontend,48.98,6.0451,0.0,1
18,2026-05-29T03:37:19.648644,BASELINE,productcatalogservice,3.91,32.8922,0.0,1
18,2026-05-29T03:37:19.648644,BASELINE,checkoutservice,45.0,0.2667,0.0,1
18,2026-05-29T03:37:19.648644,BASELINE,cartservice,4.81,5.7117,0.0,1
18,2026-05-29T03:37:19.648644,BASELINE,recommendationservice,7.31,4.356,0.0,1
19,2026-05-29T03:37:50.737194,BASELINE,frontend,49.35,4.667,0.0,1
19,2026-05-29T03:37:50.737194,BASELINE,productcatalogservice,4.06,24.9355,0.0,1
19,2026-05-29T03:37:50.737194,BASELINE,checkoutservice,90.0,0.0889,0.0,1
19,2026-05-29T03:37:50.737194,BASELINE,cartservice,4.84,4.4003,0.0,1
19,2026-05-29T03:37:50.737194,BASELINE,recommendationservice,7.61,3.4448,0.0,1
20,2026-05-29T03:38:21.887234,BASELINE,frontend,48.99,5.1338,0.0,1
20,2026-05-29T03:38:21.887234,BASELINE,productcatalogservice,3.89,28.6693,0.0,1
20,2026-05-29T03:38:21.887234,BASELINE,checkoutservice,75.0,0.2222,0.0,1
20,2026-05-29T03:38:21.887234,BASELINE,cartservice,4.9,5.245,0.0,1
20,2026-05-29T03:38:21.887234,BASELINE,recommendationservice,7.27,3.8005,0.0,1
21,2026-05-29T03:38:53.202333,BASELINE,frontend,47.6,5.7784,0.0,1
21,2026-05-29T03:38:53.202333,BASELINE,productcatalogservice,4.02,28.4909,0.0,1
21,2026-05-29T03:38:53.202333,BASELINE,checkoutservice,41.25,0.3778,0.0,1
21,2026-05-29T03:38:53.202333,BASELINE,cartservice,4.84,5.6671,0.0,1
21,2026-05-29T03:38:53.202333,BASELINE,recommendationservice,4.92,3.8004,0.0,1
22,2026-05-29T03:39:24.307123,BASELINE,frontend,48.3,5.7561,0.0,1
22,2026-05-29T03:39:24.307123,BASELINE,productcatalogservice,3.41,29.8682,0.0,1
22,2026-05-29T03:39:24.307123,BASELINE,checkoutservice,40.0,0.3556,0.0,1
22,2026-05-29T03:39:24.307123,BASELINE,cartservice,4.79,5.6225,0.0,1
22,2026-05-29T03:39:24.307123,BASELINE,recommendationservice,4.82,3.9115,0.0,1
23,2026-05-29T03:39:55.338995,BASELINE,frontend,49.72,5.4673,0.0,1
23,2026-05-29T03:39:55.338995,BASELINE,productcatalogservice,2.88,27.3359,0.0,1
23,2026-05-29T03:39:55.338995,BASELINE,checkoutservice,47.5,0.1333,0.0,1
23,2026-05-29T03:39:55.338995,BASELINE,cartservice,4.81,5.1338,0.0,1
23,2026-05-29T03:39:55.338995,BASELINE,recommendationservice,4.87,3.7339,0.0,1
24,2026-05-29T03:40:26.406123,BASELINE,frontend,47.26,5.5562,0.0,1
24,2026-05-29T03:40:26.406123,BASELINE,productcatalogservice,2.67,30.1135,0.0,1
24,2026-05-29T03:40:26.406123,BASELINE,checkoutservice,43.75,0.2222,0.0,1
24,2026-05-29T03:40:26.406123,BASELINE,cartservice,4.81,5.3337,0.0,1
24,2026-05-29T03:40:26.406123,BASELINE,recommendationservice,4.96,3.9115,0.0,1
25,2026-05-29T03:40:57.474716,BASELINE,frontend,47.08,5.0006,0.0,1
25,2026-05-29T03:40:57.474716,BASELINE,productcatalogservice,3.09,23.2683,0.0,1
25,2026-05-29T03:40:57.474716,BASELINE,checkoutservice,24.25,0.0444,0.0,1
25,2026-05-29T03:40:57.474716,BASELINE,cartservice,4.81,4.3114,0.0,1
25,2026-05-29T03:40:57.474716,BASELINE,recommendationservice,4.94,3.1336,0.0,1
26,2026-05-29T03:41:28.543263,BASELINE,frontend,48.23,5.134,0.0,1
26,2026-05-29T03:41:28.543263,BASELINE,productcatalogservice,3.27,26.7139,0.0,1
26,2026-05-29T03:41:28.543263,BASELINE,checkoutservice,24.25,0.1333,0.0,1
26,2026-05-29T03:41:28.543263,BASELINE,cartservice,4.82,4.8004,0.0,1
26,2026-05-29T03:41:28.543263,BASELINE,recommendationservice,4.96,3.4004,0.0,1
27,2026-05-29T03:41:59.593457,BASELINE,frontend,61.5,5.1561,0.0,1
27,2026-05-29T03:41:59.593457,BASELINE,productcatalogservice,2.83,28.0261,0.0,1
27,2026-05-29T03:41:59.593457,BASELINE,checkoutservice,43.75,0.2222,0.0,1
27,2026-05-29T03:41:59.593457,BASELINE,cartservice,4.81,5.0449,0.0,1
27,2026-05-29T03:41:59.593457,BASELINE,recommendationservice,4.95,3.5337,0.0,1
28,2026-05-29T03:42:30.668966,BASELINE,frontend,48.62,5.0672,0.0,1
28,2026-05-29T03:42:30.668966,BASELINE,productcatalogservice,3.43,25.4027,0.0,1
28,2026-05-29T03:42:30.668966,BASELINE,checkoutservice,45.0,0.1778,0.0,1
28,2026-05-29T03:42:30.668966,BASELINE,cartservice,4.79,4.8669,0.0,1
28,2026-05-29T03:42:30.668966,BASELINE,recommendationservice,7.55,3.4892,0.0,1
29,2026-05-29T03:43:01.737811,BASELINE,frontend,52.5,4.7339,0.0,1
29,2026-05-29T03:43:01.737811,BASELINE,productcatalogservice,3.47,24.9584,0.0,1
29,2026-05-29T03:43:01.737811,BASELINE,checkoutservice,24.25,0.1778,0.0,1
29,2026-05-29T03:43:01.737811,BASELINE,cartservice,4.8,4.6226,0.0,1
29,2026-05-29T03:43:01.737811,BASELINE,recommendationservice,5.78,3.4004,0.0,1
30,2026-05-29T03:43:32.773967,BASELINE,frontend,55.21,5.7563,0.0,1
30,2026-05-29T03:43:32.773967,BASELINE,productcatalogservice,3.57,31.782,0.0,1
30,2026-05-29T03:43:32.773967,BASELINE,checkoutservice,24.25,0.1778,0.0,1
30,2026-05-29T03:43:32.773967,BASELINE,cartservice,4.83,5.8675,0.0,1
30,2026-05-29T03:43:32.773967,BASELINE,recommendationservice,5.93,4.0228,0.0,1
31,2026-05-29T03:44:03.916508,BASELINE,frontend,48.7,5.8452,0.0,1
31,2026-05-29T03:44:03.916508,BASELINE,productcatalogservice,3.21,34.3379,0.0,1
31,2026-05-29T03:44:03.916508,BASELINE,checkoutservice,43.75,0.4445,0.0,1
31,2026-05-29T03:44:03.916508,BASELINE,cartservice,4.84,6.1785,0.0,1
31,2026-05-29T03:44:03.916508,BASELINE,recommendationservice,5.03,4.3784,0.0,1
32,2026-05-29T03:44:34.993673,BASELINE,frontend,47.93,5.6897,0.0,1
32,2026-05-29T03:44:34.993673,BASELINE,productcatalogservice,3.73,32.0046,0.0,1
32,2026-05-29T03:44:34.993673,BASELINE,checkoutservice,46.25,0.2889,0.0,1
32,2026-05-29T03:44:34.993673,BASELINE,cartservice,4.83,5.8675,0.0,1
32,2026-05-29T03:44:34.993673,BASELINE,recommendationservice,7.36,4.1562,0.0,1
33,2026-05-29T03:45:06.105110,BASELINE,frontend,49.48,5.4007,0.0,1
33,2026-05-29T03:45:06.105110,BASELINE,productcatalogservice,3.61,28.9597,0.0,1
33,2026-05-29T03:45:06.105110,BASELINE,checkoutservice,24.25,0.1778,0.0,1
33,2026-05-29T03:45:06.105110,BASELINE,cartservice,4.79,5.134,0.0,1
33,2026-05-29T03:45:06.105110,BASELINE,recommendationservice,5.8,3.7337,0.0,1
34,2026-05-29T03:45:37.245428,BASELINE,frontend,49.41,5.2894,0.0,1
34,2026-05-29T03:45:37.245428,BASELINE,productcatalogservice,2.27,30.1807,0.0,1
34,2026-05-29T03:45:37.245428,BASELINE,checkoutservice,24.25,0.1778,0.0,1
34,2026-05-29T03:45:37.245428,BASELINE,cartservice,4.8,5.245,0.0,1
34,2026-05-29T03:45:37.245428,BASELINE,recommendationservice,4.91,3.8892,0.0,1
35,2026-05-29T03:46:08.370918,BASELINE,frontend,45.47,5.0677,0.0,1
35,2026-05-29T03:46:08.370918,BASELINE,productcatalogservice,2.61,28.0954,0.0,1
35,2026-05-29T03:46:08.370918,BASELINE,checkoutservice,24.25,0.1334,0.0,1
35,2026-05-29T03:46:08.370918,BASELINE,cartservice,4.8,4.9345,0.0,1
35,2026-05-29T03:46:08.370918,BASELINE,recommendationservice,4.97,3.5119,0.0,1
36,2026-05-29T03:46:39.596405,BASELINE,frontend,47.81,5.6891,0.0,1
36,2026-05-29T03:46:39.596405,BASELINE,productcatalogservice,2.64,28.1812,0.0,1
36,2026-05-29T03:46:39.596405,BASELINE,checkoutservice,24.25,0.0889,0.0,1
36,2026-05-29T03:46:39.596405,BASELINE,cartservice,4.82,4.9784,0.0,1
36,2026-05-29T03:46:39.596405,BASELINE,recommendationservice,5.44,3.5557,0.0,1
37,2026-05-29T03:47:10.630501,BASELINE,frontend,48.62,5.6891,0.0,1
37,2026-05-29T03:47:10.630501,BASELINE,productcatalogservice,3.09,31.7113,0.0,1
37,2026-05-29T03:47:10.630501,BASELINE,checkoutservice,45.0,0.2,0.0,1
37,2026-05-29T03:47:10.630501,BASELINE,cartservice,4.85,5.6,0.0,1
37,2026-05-29T03:47:10.630501,BASELINE,recommendationservice,4.95,4.0224,0.0,1
38,2026-05-29T03:47:41.702140,BASELINE,frontend,48.09,5.156,0.0,1
38,2026-05-29T03:47:41.702140,BASELINE,productcatalogservice,3.18,29.5146,0.0,1
38,2026-05-29T03:47:41.702140,BASELINE,checkoutservice,46.25,0.1333,0.0,1
38,2026-05-29T03:47:41.702140,BASELINE,cartservice,4.85,4.9117,0.0,1
38,2026-05-29T03:47:41.702140,BASELINE,recommendationservice,4.92,3.6893,0.0,1
39,2026-05-29T03:48:12.808669,BASELINE,frontend,58.5,4.6005,0.0,1
39,2026-05-29T03:48:12.808669,BASELINE,productcatalogservice,3.66,28.1147,0.0,1
39,2026-05-29T03:48:12.808669,BASELINE,checkoutservice,45.0,0.1778,0.0,1
39,2026-05-29T03:48:12.808669,BASELINE,cartservice,4.87,4.6895,0.0,1
39,2026-05-29T03:48:12.808669,BASELINE,recommendationservice,7.13,3.5337,0.0,1
40,2026-05-29T03:48:43.879387,BASELINE,frontend,48.19,5.3559,0.0,1
40,2026-05-29T03:48:43.879387,BASELINE,productcatalogservice,3.45,29.9349,0.0,1
40,2026-05-29T03:48:43.879387,BASELINE,checkoutservice,43.75,0.2222,0.0,1
40,2026-05-29T03:48:43.879387,BASELINE,cartservice,4.92,5.2227,0.0,1
40,2026-05-29T03:48:43.879387,BASELINE,recommendationservice,7.52,3.8002,0.0,1
41,2026-05-29T03:48:45.071959,FAULT_INJECTION,frontend,48.19,5.3559,0.0,1
41,2026-05-29T03:48:45.071959,FAULT_INJECTION,productcatalogservice,3.45,29.9349,0.0,1
41,2026-05-29T03:48:45.071959,FAULT_INJECTION,checkoutservice,43.75,0.2222,0.0,1
41,2026-05-29T03:48:45.071959,FAULT_INJECTION,cartservice,4.92,5.2227,0.0,1
41,2026-05-29T03:48:45.071959,FAULT_INJECTION,recommendationservice,7.52,3.8002,0.0,1
42,2026-05-29T03:49:16.142503,FAULT_INJECTION,frontend,3265.62,3.3337,0.0,1
42,2026-05-29T03:49:16.142503,FAULT_INJECTION,productcatalogservice,4.94,17.4238,0.0,1
42,2026-05-29T03:49:16.142503,FAULT_INJECTION,checkoutservice,46.25,0.1333,0.0,1
42,2026-05-29T03:49:16.142503,FAULT_INJECTION,cartservice,4.82,3.9115,0.0,1
42,2026-05-29T03:49:16.142503,FAULT_INJECTION,recommendationservice,4159.72,2.6891,0.0,1
43,2026-05-29T03:49:47.316773,FAULT_INJECTION,frontend,28322.58,1.1779,0.0,1
43,2026-05-29T03:49:47.316773,FAULT_INJECTION,productcatalogservice,4709.75,6.2005,0.0,1
43,2026-05-29T03:49:47.316773,FAULT_INJECTION,checkoutservice,4875.0,0.0444,0.0,1
43,2026-05-29T03:49:47.316773,FAULT_INJECTION,cartservice,4.8,1.3779,0.0,1
43,2026-05-29T03:49:47.316773,FAULT_INJECTION,recommendationservice,4875.0,0.8667,0.0,1
44,2026-05-29T03:50:18.385746,FAULT_INJECTION,frontend,28428.57,1.2001,0.0,1
44,2026-05-29T03:50:18.385746,FAULT_INJECTION,productcatalogservice,4704.24,5.9114,0.0,1
44,2026-05-29T03:50:18.385746,FAULT_INJECTION,checkoutservice,4875.0,0.0444,0.0,1
44,2026-05-29T03:50:18.385746,FAULT_INJECTION,cartservice,4.8,1.0667,0.0,1
44,2026-05-29T03:50:18.385746,FAULT_INJECTION,recommendationservice,4875.0,0.7556,0.0,1
45,2026-05-29T03:50:49.547756,FAULT_INJECTION,frontend,28500.0,1.2001,0.0,1
45,2026-05-29T03:50:49.547756,FAULT_INJECTION,productcatalogservice,4719.76,6.2448,0.0,1
45,2026-05-29T03:50:49.547756,FAULT_INJECTION,checkoutservice,4875.0,0.0444,0.0,1
45,2026-05-29T03:50:49.547756,FAULT_INJECTION,cartservice,4.8,1.1556,0.0,1
45,2026-05-29T03:50:49.547756,FAULT_INJECTION,recommendationservice,4875.0,0.8445,0.0,1
46,2026-05-29T03:51:20.582028,FAULT_INJECTION,frontend,28555.56,1.1556,0.0,1
46,2026-05-29T03:51:20.582028,FAULT_INJECTION,productcatalogservice,4708.0,6.3559,0.0,1
46,2026-05-29T03:51:20.582028,FAULT_INJECTION,checkoutservice,9750.0,0.0444,0.0,1
46,2026-05-29T03:51:20.582028,FAULT_INJECTION,cartservice,4.88,1.1112,0.0,1
46,2026-05-29T03:51:20.582028,FAULT_INJECTION,recommendationservice,4875.0,0.8223,0.0,1
47,2026-05-29T03:51:51.619718,FAULT_INJECTION,frontend,28692.31,1.1556,0.0,1
47,2026-05-29T03:51:51.619718,FAULT_INJECTION,productcatalogservice,4727.78,6.4892,0.0,1
47,2026-05-29T03:51:51.619718,FAULT_INJECTION,checkoutservice,4875.0,0.0889,0.0,1
47,2026-05-29T03:51:51.619718,FAULT_INJECTION,cartservice,5.5,1.2001,0.0,1
47,2026-05-29T03:51:51.619718,FAULT_INJECTION,recommendationservice,4875.0,0.9112,0.0,1
48,2026-05-29T03:52:22.734667,FAULT_INJECTION,frontend,28780.49,1.1112,0.0,1
48,2026-05-29T03:52:22.734667,FAULT_INJECTION,productcatalogservice,4716.94,6.0226,0.0,1
48,2026-05-29T03:52:22.734667,FAULT_INJECTION,checkoutservice,4875.0,0.0444,0.0,1
48,2026-05-29T03:52:22.734667,FAULT_INJECTION,cartservice,4.8,1.0223,0.0,1
48,2026-05-29T03:52:22.734667,FAULT_INJECTION,recommendationservice,4875.0,0.8889,0.0,1
49,2026-05-29T03:52:53.776165,FAULT_INJECTION,frontend,28540.54,1.2668,0.0,1
49,2026-05-29T03:52:53.776165,FAULT_INJECTION,productcatalogservice,4715.63,6.067,0.0,1
49,2026-05-29T03:52:53.776165,FAULT_INJECTION,checkoutservice,nan,0.0,0.0,1
49,2026-05-29T03:52:53.776165,FAULT_INJECTION,cartservice,4.88,1.0667,0.0,1
49,2026-05-29T03:52:53.776165,FAULT_INJECTION,recommendationservice,4875.0,0.8223,0.0,1
50,2026-05-29T03:53:24.791882,FAULT_INJECTION,frontend,28815.79,1.0667,0.0,1
50,2026-05-29T03:53:24.791882,FAULT_INJECTION,productcatalogservice,4716.73,6.267,0.0,1
50,2026-05-29T03:53:24.791882,FAULT_INJECTION,checkoutservice,4875.0,0.0444,0.0,1
50,2026-05-29T03:53:24.791882,FAULT_INJECTION,cartservice,4.89,0.9111,0.0,1
50,2026-05-29T03:53:24.791882,FAULT_INJECTION,recommendationservice,4875.0,0.8,0.0,1
51,2026-05-29T03:53:55.887070,FAULT_INJECTION,frontend,28567.57,1.1557,0.0,5
51,2026-05-29T03:53:55.887070,FAULT_INJECTION,productcatalogservice,4711.56,5.911,0.0,5
51,2026-05-29T03:53:55.887070,FAULT_INJECTION,checkoutservice,9500.0,0.0889,0.0,5
51,2026-05-29T03:53:55.887070,FAULT_INJECTION,cartservice,4.97,1.0667,0.0,1
51,2026-05-29T03:53:55.887070,FAULT_INJECTION,recommendationservice,4875.0,0.7778,0.0,5
52,2026-05-29T03:54:27.077162,FAULT_INJECTION,frontend,28502.98,1.0299,0.0,5
52,2026-05-29T03:54:27.077162,FAULT_INJECTION,productcatalogservice,4732.65,5.9088,0.0,5
52,2026-05-29T03:54:27.077162,FAULT_INJECTION,checkoutservice,nan,0.0,0.0,5
52,2026-05-29T03:54:27.077162,FAULT_INJECTION,cartservice,8.89,1.0327,0.0,1
52,2026-05-29T03:54:27.077162,FAULT_INJECTION,recommendationservice,5546.47,0.7553,0.0,5
53,2026-05-29T03:54:58.315833,FAULT_INJECTION,frontend,28753.22,1.0222,0.0,5
53,2026-05-29T03:54:58.315833,FAULT_INJECTION,productcatalogservice,4694.66,6.317,0.0,5
53,2026-05-29T03:54:58.315833,FAULT_INJECTION,checkoutservice,nan,0.0,0.0,5
53,2026-05-29T03:54:58.315833,FAULT_INJECTION,cartservice,6.64,1.0223,0.0,1
53,2026-05-29T03:54:58.315833,FAULT_INJECTION,recommendationservice,4987.33,0.8874,0.0,5
54,2026-05-29T03:55:29.514803,FAULT_INJECTION,frontend,28641.03,1.1557,0.0,5
54,2026-05-29T03:55:29.514803,FAULT_INJECTION,productcatalogservice,4723.54,6.0006,0.0,5
54,2026-05-29T03:55:29.514803,FAULT_INJECTION,checkoutservice,nan,0.0,0.0,5
54,2026-05-29T03:55:29.514803,FAULT_INJECTION,cartservice,4.88,1.0223,0.0,1
54,2026-05-29T03:55:29.514803,FAULT_INJECTION,recommendationservice,4875.0,0.8223,0.0,5
55,2026-05-29T03:56:00.669438,FAULT_INJECTION,frontend,28553.17,1.0668,0.0,5
55,2026-05-29T03:56:00.669438,FAULT_INJECTION,productcatalogservice,4709.08,6.2674,0.0,5
55,2026-05-29T03:56:00.669438,FAULT_INJECTION,checkoutservice,9750.0,0.0,0.0,5
55,2026-05-29T03:56:00.669438,FAULT_INJECTION,cartservice,4.8,1.1334,0.0,1
55,2026-05-29T03:56:00.669438,FAULT_INJECTION,recommendationservice,4875.0,0.8668,0.0,5
56,2026-05-29T03:56:31.745985,FAULT_INJECTION,frontend,28358.27,1.2241,0.0,5
56,2026-05-29T03:56:31.745985,FAULT_INJECTION,productcatalogservice,4728.83,6.045,0.0,5
56,2026-05-29T03:56:31.745985,FAULT_INJECTION,checkoutservice,nan,0.0,0.0,5
56,2026-05-29T03:56:31.745985,FAULT_INJECTION,cartservice,4.8,1.1556,0.0,1
56,2026-05-29T03:56:31.745985,FAULT_INJECTION,recommendationservice,4875.0,0.8001,0.0,5
57,2026-05-29T03:57:03.128227,FAULT_INJECTION,frontend,28600.0,1.0668,0.0,5
57,2026-05-29T03:57:03.128227,FAULT_INJECTION,productcatalogservice,4708.71,5.7784,0.0,5
57,2026-05-29T03:57:03.128227,FAULT_INJECTION,checkoutservice,nan,0.0,0.0,5
57,2026-05-29T03:57:03.128227,FAULT_INJECTION,cartservice,4.79,1.1335,0.0,1
57,2026-05-29T03:57:03.128227,FAULT_INJECTION,recommendationservice,4875.0,0.8223,0.0,5
58,2026-05-29T03:57:34.181823,FAULT_INJECTION,frontend,28588.24,1.1114,0.0,5
58,2026-05-29T03:57:34.181823,FAULT_INJECTION,productcatalogservice,4693.97,6.3347,0.0,5
58,2026-05-29T03:57:34.181823,FAULT_INJECTION,checkoutservice,9750.0,0.0222,0.0,5
58,2026-05-29T03:57:34.181823,FAULT_INJECTION,cartservice,4.8,1.1306,0.0,1
58,2026-05-29T03:57:34.181823,FAULT_INJECTION,recommendationservice,4875.0,0.8002,0.0,5
59,2026-05-29T03:58:05.213229,FAULT_INJECTION,frontend,28513.51,1.2224,0.0,5
59,2026-05-29T03:58:05.213229,FAULT_INJECTION,productcatalogservice,4718.75,6.134,0.0,5
59,2026-05-29T03:58:05.213229,FAULT_INJECTION,checkoutservice,9750.0,0.0,0.0,5
59,2026-05-29T03:58:05.213229,FAULT_INJECTION,cartservice,4.88,1.0446,0.0,1
59,2026-05-29T03:58:05.213229,FAULT_INJECTION,recommendationservice,4875.0,0.8668,0.0,5
60,2026-05-29T03:58:36.299549,FAULT_INJECTION,frontend,28611.11,1.0667,0.0,5
