cycle,timestamp,service,p95_ms,throughput_rps,cpu_cores
1,2026-05-27T23:33:34.836881,frontend,47.83,4.8672,0.0
1,2026-05-27T23:33:34.836881,productcatalogservice,1.86,25.8912,0.0
1,2026-05-27T23:33:34.836881,checkoutservice,24.25,0.0889,0.0
1,2026-05-27T23:33:34.836881,cartservice,4.79,4.4928,0.0
1,2026-05-27T23:33:34.836881,recommendationservice,4.8,3.4226,0.0
2,2026-05-27T23:34:04.900522,frontend,48.72,5.3781,0.0
2,2026-05-27T23:34:04.900522,productcatalogservice,2.09,27.1129,0.0
2,2026-05-27T23:34:04.900522,checkoutservice,24.25,0.2,0.0
2,2026-05-27T23:34:04.900522,cartservice,4.8,4.9422,0.0
2,2026-05-27T23:34:04.900522,recommendationservice,4.85,3.6225,0.0
3,2026-05-27T23:34:34.949876,frontend,46.71,5.0892,0.0
3,2026-05-27T23:34:34.949876,productcatalogservice,2.52,27.7349,0.0
3,2026-05-27T23:34:34.949876,checkoutservice,24.25,0.2222,0.0
3,2026-05-27T23:34:34.949876,cartservice,4.79,4.9558,0.0
3,2026-05-27T23:34:34.949876,recommendationservice,4.92,3.6002,0.0
4,2026-05-27T23:35:04.998129,frontend,47.75,5.3115,0.0
4,2026-05-27T23:35:04.998129,productcatalogservice,2.39,28.0244,0.0
4,2026-05-27T23:35:04.998129,checkoutservice,24.25,0.1778,0.0
4,2026-05-27T23:35:04.998129,cartservice,4.78,5.1338,0.0
4,2026-05-27T23:35:04.998129,recommendationservice,4.9,3.6447,0.0
5,2026-05-27T23:35:35.070066,frontend,55.62,5.156,0.0
5,2026-05-27T23:35:35.070066,productcatalogservice,2.75,26.091,0.0
5,2026-05-27T23:35:35.070066,checkoutservice,24.25,0.1333,0.0
5,2026-05-27T23:35:35.070066,cartservice,4.78,4.8448,0.0
5,2026-05-27T23:35:35.070066,recommendationservice,4.9,3.4892,0.0
6,2026-05-27T23:36:05.115523,frontend,61.79,5.5782,0.0
6,2026-05-27T23:36:05.115523,productcatalogservice,2.86,28.6686,0.0
6,2026-05-27T23:36:05.115523,checkoutservice,24.25,0.1333,0.0
6,2026-05-27T23:36:05.115523,cartservice,4.79,5.2449,0.0
6,2026-05-27T23:36:05.115523,recommendationservice,4.87,3.8004,0.0
7,2026-05-27T23:36:35.187889,frontend,48.26,6.0892,0.0
7,2026-05-27T23:36:35.187889,productcatalogservice,2.54,32.0907,0.0
7,2026-05-27T23:36:35.187889,checkoutservice,43.75,0.2222,0.0
7,2026-05-27T23:36:35.187889,cartservice,4.78,5.7115,0.0
7,2026-05-27T23:36:35.187889,recommendationservice,4.89,3.9781,0.0
8,2026-05-27T23:37:05.255186,frontend,44.61,5.5337,0.0
8,2026-05-27T23:37:05.255186,productcatalogservice,2.97,31.9577,0.0
8,2026-05-27T23:37:05.255186,checkoutservice,47.08,0.3111,0.0
8,2026-05-27T23:37:05.255186,cartservice,4.78,5.6895,0.0
8,2026-05-27T23:37:05.255186,recommendationservice,5.55,4.3559,0.0
9,2026-05-27T23:37:35.329497,frontend,49.03,4.9781,0.0
9,2026-05-27T23:37:35.329497,productcatalogservice,3.03,29.3572,0.0
9,2026-05-27T23:37:35.329497,checkoutservice,80.0,0.2222,0.0
9,2026-05-27T23:37:35.329497,cartservice,4.79,5.0893,0.0
9,2026-05-27T23:37:35.329497,recommendationservice,4.97,4.0669,0.0
10,2026-05-27T23:38:05.404809,frontend,49.8,5.4004,0.0
10,2026-05-27T23:38:05.404809,productcatalogservice,3.38,29.0464,0.0
10,2026-05-27T23:38:05.404809,checkoutservice,81.25,0.3334,0.0
10,2026-05-27T23:38:05.404809,cartservice,4.81,5.2449,0.0
10,2026-05-27T23:38:05.404809,recommendationservice,4.97,4.0448,0.0
11,2026-05-27T23:38:35.446954,frontend,47.47,5.1558,0.0
11,2026-05-27T23:38:35.446954,productcatalogservice,3.06,28.8908,0.0
11,2026-05-27T23:38:35.446954,checkoutservice,24.25,0.1778,0.0
11,2026-05-27T23:38:35.446954,cartservice,4.84,5.0004,0.0
11,2026-05-27T23:38:35.446954,recommendationservice,6.37,3.7782,0.0
12,2026-05-27T23:39:05.507690,frontend,47.96,4.4894,0.0
12,2026-05-27T23:39:05.507690,productcatalogservice,2.94,24.9583,0.0
12,2026-05-27T23:39:05.507690,checkoutservice,24.25,0.1334,0.0
12,2026-05-27T23:39:05.507690,cartservice,4.8,4.3784,0.0
12,2026-05-27T23:39:05.507690,recommendationservice,4.96,3.2893,0.0
13,2026-05-27T23:39:35.584245,frontend,47.55,4.8896,0.0
13,2026-05-27T23:39:35.584245,productcatalogservice,3.09,26.0034,0.0
13,2026-05-27T23:39:35.584245,checkoutservice,24.25,0.0445,0.0
13,2026-05-27T23:39:35.584245,cartservice,4.83,4.3342,0.0
13,2026-05-27T23:39:35.584245,recommendationservice,4.95,3.534,0.0
14,2026-05-27T23:40:05.666016,frontend,60.0,4.8,0.0
14,2026-05-27T23:40:05.666016,productcatalogservice,2.83,26.1783,0.0
14,2026-05-27T23:40:05.666016,checkoutservice,24.25,0.0889,0.0
14,2026-05-27T23:40:05.666016,cartservice,4.83,4.5114,0.0
14,2026-05-27T23:40:05.666016,recommendationservice,4.95,3.4224,0.0
15,2026-05-27T23:40:35.712190,frontend,45.39,5.8222,0.0
15,2026-05-27T23:40:35.712190,productcatalogservice,2.53,31.9112,0.0
15,2026-05-27T23:40:35.712190,checkoutservice,46.25,0.3111,0.0
15,2026-05-27T23:40:35.712190,cartservice,4.8,5.8221,0.0
15,2026-05-27T23:40:35.712190,recommendationservice,4.84,4.2666,0.0
16,2026-05-27T23:41:05.773096,frontend,42.74,5.5114,0.0
16,2026-05-27T23:41:05.773096,productcatalogservice,2.49,29.6462,0.0
16,2026-05-27T23:41:05.773096,checkoutservice,45.31,0.2667,0.0
16,2026-05-27T23:41:05.773096,cartservice,4.79,5.6448,0.0
16,2026-05-27T23:41:05.773096,recommendationservice,4.8,4.1559,0.0
17,2026-05-27T23:41:35.827145,frontend,58.44,5.7339,0.0
17,2026-05-27T23:41:35.827145,productcatalogservice,2.23,30.3361,0.0
17,2026-05-27T23:41:35.827145,checkoutservice,24.25,0.2667,0.0
17,2026-05-27T23:41:35.827145,cartservice,4.81,5.7117,0.0
17,2026-05-27T23:41:35.827145,recommendationservice,4.82,4.1561,0.0
18,2026-05-27T23:42:05.873418,frontend,49.92,4.8448,0.0
18,2026-05-27T23:42:05.873418,productcatalogservice,2.5,27.4907,0.0
18,2026-05-27T23:42:05.873418,checkoutservice,24.25,0.2,0.0
18,2026-05-27T23:42:05.873418,cartservice,4.79,4.9117,0.0
18,2026-05-27T23:42:05.873418,recommendationservice,4.96,3.7782,0.0
19,2026-05-27T23:42:35.939365,frontend,45.62,4.4003,0.0
19,2026-05-27T23:42:35.939365,productcatalogservice,2.98,26.8014,0.0
19,2026-05-27T23:42:35.939365,checkoutservice,24.25,0.1333,0.0
19,2026-05-27T23:42:35.939365,cartservice,4.81,4.2003,0.0
19,2026-05-27T23:42:35.939365,recommendationservice,4.94,3.6447,0.0
20,2026-05-27T23:43:06.202924,frontend,60.0,4.9347,0.0
20,2026-05-27T23:43:06.202924,productcatalogservice,3.02,27.0517,0.0
20,2026-05-27T23:43:06.202924,checkoutservice,24.25,0.0889,0.0
20,2026-05-27T23:43:06.202924,cartservice,4.81,4.7347,0.0
20,2026-05-27T23:43:06.202924,recommendationservice,4.99,3.6011,0.0
21,2026-05-27T23:43:36.438248,frontend,103.13,5.1776,0.0
21,2026-05-27T23:43:36.438248,productcatalogservice,3.07,25.7548,0.0
21,2026-05-27T23:43:36.438248,checkoutservice,24.25,0.1333,0.0
21,2026-05-27T23:43:36.438248,cartservice,4.79,4.9116,0.0
21,2026-05-27T23:43:36.438248,recommendationservice,4.98,3.5336,0.0
22,2026-05-27T23:44:06.781599,frontend,67.0,5.422,0.0
22,2026-05-27T23:44:06.781599,productcatalogservice,3.2,28.244,0.0
22,2026-05-27T23:44:06.781599,checkoutservice,43.75,0.2222,0.0
22,2026-05-27T23:44:06.781599,cartservice,4.79,5.1328,0.0
22,2026-05-27T23:44:06.781599,recommendationservice,4.92,3.5774,0.0
23,2026-05-27T23:44:36.840139,frontend,48.52,4.6448,0.0
23,2026-05-27T23:44:36.840139,productcatalogservice,2.76,29.2905,0.0
23,2026-05-27T23:44:36.840139,checkoutservice,45.0,0.1333,0.0
