cycle,timestamp,service,p95_ms,throughput_rps,cpu_cores
18,2026-05-23T22:09:04.751566,productcatalogservice,4.66,33.137,0.0
18,2026-05-23T22:09:04.751566,checkoutservice,94.54,1.3113,0.0
18,2026-05-23T22:09:04.751566,cartservice,5.48,11.4457,0.0
18,2026-05-23T22:09:04.751566,recommendationservice,nan,0.0,0.0
19,2026-05-23T22:09:34.823978,frontend,91.49,4.4892,0.0
19,2026-05-23T22:09:34.823978,productcatalogservice,4.68,32.4028,0.0
19,2026-05-23T22:09:34.823978,checkoutservice,94.82,1.2223,0.0
19,2026-05-23T22:09:34.823978,cartservice,6.54,10.8009,0.0
19,2026-05-23T22:09:34.823978,recommendationservice,nan,0.0,0.0
20,2026-05-23T22:10:04.865092,frontend,92.17,4.7115,0.0
20,2026-05-23T22:10:04.865092,productcatalogservice,4.59,33.7804,0.0
20,2026-05-23T22:10:04.865092,checkoutservice,94.44,1.6223,0.0
20,2026-05-23T22:10:04.865092,cartservice,4.93,12.7343,0.0
20,2026-05-23T22:10:04.865092,recommendationservice,nan,0.0,0.0
21,2026-05-23T22:10:34.927661,frontend,92.8,5.2005,0.0
21,2026-05-23T22:10:34.927661,productcatalogservice,4.53,33.6477,0.0
21,2026-05-23T22:10:34.927661,checkoutservice,95.74,1.8002,0.0
21,2026-05-23T22:10:34.927661,cartservice,4.87,12.5123,0.0
21,2026-05-23T22:10:34.927661,recommendationservice,nan,0.0,0.0
22,2026-05-23T22:11:04.979752,frontend,93.02,5.6227,0.0
22,2026-05-23T22:11:04.979752,productcatalogservice,4.63,32.6247,0.0
22,2026-05-23T22:11:04.979752,checkoutservice,95.12,1.8224,0.0
22,2026-05-23T22:11:04.979752,cartservice,4.98,11.9788,0.0
22,2026-05-23T22:11:04.979752,recommendationservice,nan,0.0,0.0
23,2026-05-23T22:11:35.049897,frontend,93.8,5.1116,0.0
23,2026-05-23T22:11:35.049897,productcatalogservice,4.6,32.0476,0.0
23,2026-05-23T22:11:35.049897,checkoutservice,93.63,1.4001,0.0
23,2026-05-23T22:11:35.049897,cartservice,4.89,11.023,0.0
23,2026-05-23T22:11:35.049897,recommendationservice,nan,0.0,0.0
24,2026-05-23T22:12:05.124199,frontend,92.82,5.1558,0.0
24,2026-05-23T22:12:05.124199,productcatalogservice,4.62,33.4019,0.0
24,2026-05-23T22:12:05.124199,checkoutservice,94.14,1.5557,0.0
24,2026-05-23T22:12:05.124199,cartservice,4.96,11.8452,0.0
24,2026-05-23T22:12:05.124199,recommendationservice,nan,0.0,0.0
25,2026-05-23T22:12:35.204921,frontend,91.74,5.845,0.0
25,2026-05-23T22:12:35.204921,productcatalogservice,4.62,33.8471,0.0
25,2026-05-23T22:12:35.204921,checkoutservice,89.76,1.9557,0.0
25,2026-05-23T22:12:35.204921,cartservice,4.98,11.601,0.0
25,2026-05-23T22:12:35.204921,recommendationservice,nan,0.0,0.0
26,2026-05-23T22:13:05.259062,frontend,93.15,5.6225,0.0
26,2026-05-23T22:13:05.259062,productcatalogservice,4.61,32.9789,0.0
26,2026-05-23T22:13:05.259062,checkoutservice,92.32,1.889,0.0
26,2026-05-23T22:13:05.259062,cartservice,4.9,11.2893,0.0
26,2026-05-23T22:13:05.259062,recommendationservice,nan,0.0,0.0
27,2026-05-23T22:13:35.316815,frontend,92.79,5.4226,0.0
27,2026-05-23T22:13:35.316815,productcatalogservice,4.57,33.5133,0.0
27,2026-05-23T22:13:35.316815,checkoutservice,94.62,1.6001,0.0
27,2026-05-23T22:13:35.316815,cartservice,4.85,11.4897,0.0
27,2026-05-23T22:13:35.316815,recommendationservice,nan,0.0,0.0
28,2026-05-23T22:14:05.371256,frontend,90.69,5.6227,0.0
28,2026-05-23T22:14:05.371256,productcatalogservice,4.57,34.513,0.0
28,2026-05-23T22:14:05.371256,checkoutservice,94.56,1.7112,0.0
28,2026-05-23T22:14:05.371256,cartservice,4.94,11.9341,0.0
28,2026-05-23T22:14:05.371256,recommendationservice,nan,0.0,0.0
29,2026-05-23T22:14:35.430926,frontend,91.06,5.8004,0.0
29,2026-05-23T22:14:35.430926,productcatalogservice,4.52,35.0016,0.0
29,2026-05-23T22:14:35.430926,checkoutservice,94.02,1.489,0.0
29,2026-05-23T22:14:35.430926,cartservice,4.85,12.4896,0.0
29,2026-05-23T22:14:35.430926,recommendationservice,nan,0.0,0.0
30,2026-05-23T22:15:05.480070,frontend,92.59,5.7336,0.0
30,2026-05-23T22:15:05.480070,productcatalogservice,4.52,34.1789,0.0
30,2026-05-23T22:15:05.480070,checkoutservice,93.92,1.9778,0.0
30,2026-05-23T22:15:05.480070,cartservice,4.85,13.4894,0.0
30,2026-05-23T22:15:05.480070,recommendationservice,nan,0.0,0.0
31,2026-05-23T22:15:35.539626,frontend,92.13,5.6893,0.0
31,2026-05-23T22:15:35.539626,productcatalogservice,4.58,32.7355,0.0
31,2026-05-23T22:15:35.539626,checkoutservice,94.14,2.0446,0.0
31,2026-05-23T22:15:35.539626,cartservice,4.9,11.9341,0.0
31,2026-05-23T22:15:35.539626,recommendationservice,nan,0.0,0.0
32,2026-05-23T22:16:05.584242,frontend,93.22,5.5114,0.0
32,2026-05-23T22:16:05.584242,productcatalogservice,4.57,32.7355,0.0
32,2026-05-23T22:16:05.584242,checkoutservice,95.0,1.7112,0.0
32,2026-05-23T22:16:05.584242,cartservice,4.86,11.7783,0.0
32,2026-05-23T22:16:05.584242,recommendationservice,nan,0.0,0.0
33,2026-05-23T22:16:35.631383,frontend,92.74,5.3337,0.0
33,2026-05-23T22:16:35.631383,productcatalogservice,4.57,32.3803,0.0
33,2026-05-23T22:16:35.631383,checkoutservice,93.98,1.8001,0.0
33,2026-05-23T22:16:35.631383,cartservice,4.87,11.7565,0.0
33,2026-05-23T22:16:35.631383,recommendationservice,nan,0.0,0.0
34,2026-05-23T22:17:05.707441,frontend,93.37,5.378,0.0
34,2026-05-23T22:17:05.707441,productcatalogservice,4.58,32.5574,0.0
34,2026-05-23T22:17:05.707441,checkoutservice,93.75,1.5778,0.0
34,2026-05-23T22:17:05.707441,cartservice,4.85,11.1338,0.0
34,2026-05-23T22:17:05.707441,recommendationservice,nan,0.0,0.0
35,2026-05-23T22:17:35.837654,frontend,92.76,5.4226,0.0
35,2026-05-23T22:17:35.837654,productcatalogservice,4.59,32.38,0.0
35,2026-05-23T22:17:35.837654,checkoutservice,96.13,1.4223,0.0
35,2026-05-23T22:17:35.837654,cartservice,4.86,11.1785,0.0
35,2026-05-23T22:17:35.837654,recommendationservice,nan,0.0,0.0
36,2026-05-23T22:18:05.890940,frontend,91.09,5.3336,0.0
