cycle,timestamp,phase,service,p95_ms,throughput_rps,cpu_cores,replicas
3,2026-05-29T00:56:11.877550,BASELINE,checkoutservice,40.0,0.1778,0.0,1
3,2026-05-29T00:56:11.877550,BASELINE,cartservice,4.81,5.3784,0.0,1
3,2026-05-29T00:56:11.877550,BASELINE,recommendationservice,7.47,4.1115,0.0,1
9,2026-05-29T00:56:32.746373,BASELINE,frontend,49.54,5.3784,0.0,1
9,2026-05-29T00:56:32.746373,BASELINE,productcatalogservice,3.43,30.3363,0.0,1
9,2026-05-29T00:56:32.746373,BASELINE,checkoutservice,24.25,0.3111,0.0,1
9,2026-05-29T00:56:32.746373,BASELINE,cartservice,4.81,5.2673,0.0,1
9,2026-05-29T00:56:32.746373,BASELINE,recommendationservice,7.02,4.0005,0.0,1
4,2026-05-29T00:56:42.985598,BASELINE,frontend,48.72,5.6005,0.0,1
4,2026-05-29T00:56:42.985598,BASELINE,productcatalogservice,3.04,29.3831,0.0,1
4,2026-05-29T00:56:42.985598,BASELINE,checkoutservice,24.25,0.3111,0.0,1
4,2026-05-29T00:56:42.985598,BASELINE,cartservice,4.81,5.3781,0.0,1
4,2026-05-29T00:56:42.985598,BASELINE,recommendationservice,6.42,3.8892,0.0,1
10,2026-05-29T00:57:03.845022,BASELINE,frontend,48.69,5.534,0.0,1
10,2026-05-29T00:57:03.845022,BASELINE,productcatalogservice,3.32,28.8699,0.0,1
10,2026-05-29T00:57:03.845022,BASELINE,checkoutservice,24.25,0.2667,0.0,1
10,2026-05-29T00:57:03.845022,BASELINE,cartservice,4.79,5.1118,0.0,1
10,2026-05-29T00:57:03.845022,BASELINE,recommendationservice,7.15,3.8672,0.0,1
5,2026-05-29T00:57:14.021716,BASELINE,frontend,48.54,5.356,0.0,1
5,2026-05-29T00:57:14.021716,BASELINE,productcatalogservice,3.27,27.2473,0.0,1
5,2026-05-29T00:57:14.021716,BASELINE,checkoutservice,24.25,0.1333,0.0,1
5,2026-05-29T00:57:14.021716,BASELINE,cartservice,4.79,4.5781,0.0,1
5,2026-05-29T00:57:14.021716,BASELINE,recommendationservice,6.94,3.667,0.0,1
11,2026-05-29T00:57:34.876504,BASELINE,frontend,62.5,4.5564,0.0,1
11,2026-05-29T00:57:34.876504,BASELINE,productcatalogservice,3.72,26.4699,0.0,1
11,2026-05-29T00:57:34.876504,BASELINE,checkoutservice,24.25,0.0889,0.0,1
11,2026-05-29T00:57:34.876504,BASELINE,cartservice,4.81,4.423,0.0,1
11,2026-05-29T00:57:34.876504,BASELINE,recommendationservice,8.22,3.4228,0.0,1
6,2026-05-29T00:57:45.077780,BASELINE,frontend,55.36,4.6228,0.0,1
6,2026-05-29T00:57:45.077780,BASELINE,productcatalogservice,3.6,27.4924,0.0,1
6,2026-05-29T00:57:45.077780,BASELINE,checkoutservice,47.5,0.0889,0.0,1
6,2026-05-29T00:57:45.077780,BASELINE,cartservice,4.81,4.5782,0.0,1
6,2026-05-29T00:57:45.077780,BASELINE,recommendationservice,7.82,3.4227,0.0,1
12,2026-05-29T00:58:05.964748,BASELINE,frontend,71.11,4.957,0.0,1
12,2026-05-29T00:58:05.964748,BASELINE,productcatalogservice,4.02,28.406,0.0,1
12,2026-05-29T00:58:05.964748,BASELINE,checkoutservice,47.5,0.0889,0.0,1
12,2026-05-29T00:58:05.964748,BASELINE,cartservice,4.85,4.8015,0.0,1
12,2026-05-29T00:58:05.964748,BASELINE,recommendationservice,8.19,3.6233,0.0,1
7,2026-05-29T00:58:16.191667,BASELINE,frontend,54.58,5.0234,0.0,1
7,2026-05-29T00:58:16.191667,BASELINE,productcatalogservice,3.84,29.9855,0.0,1
7,2026-05-29T00:58:16.191667,BASELINE,checkoutservice,46.25,0.1334,0.0,1
7,2026-05-29T00:58:16.191667,BASELINE,cartservice,4.83,4.9343,0.0,1
7,2026-05-29T00:58:16.191667,BASELINE,recommendationservice,7.04,3.8008,0.0,1
13,2026-05-29T00:58:36.988401,BASELINE,frontend,48.33,5.3125,0.0,1
13,2026-05-29T00:58:36.988401,BASELINE,productcatalogservice,3.7,29.6405,0.0,1
13,2026-05-29T00:58:36.988401,BASELINE,checkoutservice,24.25,0.1334,0.0,1
13,2026-05-29T00:58:36.988401,BASELINE,cartservice,4.83,5.0458,0.0,1
13,2026-05-29T00:58:36.988401,BASELINE,recommendationservice,6.98,3.9566,0.0,1
8,2026-05-29T00:58:47.211278,BASELINE,frontend,46.98,4.9782,0.0,1
8,2026-05-29T00:58:47.211278,BASELINE,productcatalogservice,2.9,28.8937,0.0,1
8,2026-05-29T00:58:47.211278,BASELINE,checkoutservice,24.25,0.1333,0.0,1
8,2026-05-29T00:58:47.211278,BASELINE,cartservice,4.79,4.9559,0.0,1
8,2026-05-29T00:58:47.211278,BASELINE,recommendationservice,4.97,3.6891,0.0,1
14,2026-05-29T00:59:08.031398,BASELINE,frontend,47.97,4.7562,0.0,1
14,2026-05-29T00:59:08.031398,BASELINE,productcatalogservice,3.53,26.5813,0.0,1
14,2026-05-29T00:59:08.031398,BASELINE,checkoutservice,24.25,0.1333,0.0,1
14,2026-05-29T00:59:08.031398,BASELINE,cartservice,4.79,4.6228,0.0,1
14,2026-05-29T00:59:08.031398,BASELINE,recommendationservice,4.97,3.5116,0.0,1
9,2026-05-29T00:59:18.288153,BASELINE,frontend,90.0,4.8892,0.0,1
9,2026-05-29T00:59:18.288153,BASELINE,productcatalogservice,3.77,26.1803,0.0,1
9,2026-05-29T00:59:18.288153,BASELINE,checkoutservice,24.25,0.1333,0.0,1
9,2026-05-29T00:59:18.288153,BASELINE,cartservice,4.84,4.6669,0.0,1
9,2026-05-29T00:59:18.288153,BASELINE,recommendationservice,7.85,3.4224,0.0,1
15,2026-05-29T00:59:39.030816,BASELINE,frontend,92.66,5.1124,0.0,1
15,2026-05-29T00:59:39.030816,BASELINE,productcatalogservice,3.86,28.3844,0.0,1
15,2026-05-29T00:59:39.030816,BASELINE,checkoutservice,45.0,0.1778,0.0,1
15,2026-05-29T00:59:39.030816,BASELINE,cartservice,4.91,4.5789,0.0,1
15,2026-05-29T00:59:39.030816,BASELINE,recommendationservice,7.84,3.6453,0.0,1
10,2026-05-29T00:59:49.333776,BASELINE,frontend,110.83,5.3343,0.0,1
10,2026-05-29T00:59:49.333776,BASELINE,productcatalogservice,3.72,29.2281,0.0,1
10,2026-05-29T00:59:49.333776,BASELINE,checkoutservice,45.63,0.1334,0.0,1
10,2026-05-29T00:59:49.333776,BASELINE,cartservice,4.9,4.9787,0.0,1
10,2026-05-29T00:59:49.333776,BASELINE,recommendationservice,6.92,3.7784,0.0,1
16,2026-05-29T01:00:09.996329,BASELINE,frontend,64.17,5.6896,0.0,1
16,2026-05-29T01:00:09.996329,BASELINE,productcatalogservice,3.42,30.6927,0.0,1
16,2026-05-29T01:00:09.996329,BASELINE,checkoutservice,41.88,0.2667,0.0,1
16,2026-05-29T01:00:09.996329,BASELINE,cartservice,4.85,5.534,0.0,1
16,2026-05-29T01:00:09.996329,BASELINE,recommendationservice,4.98,3.9561,0.0,1
11,2026-05-29T01:00:20.322349,BASELINE,frontend,49.54,5.7552,0.0,1
11,2026-05-29T01:00:20.322349,BASELINE,productcatalogservice,3.4,29.801,0.0,1
11,2026-05-29T01:00:20.322349,BASELINE,checkoutservice,24.25,0.2222,0.0,1
11,2026-05-29T01:00:20.322349,BASELINE,cartservice,4.79,5.4218,0.0,1
11,2026-05-29T01:00:20.322349,BASELINE,recommendationservice,4.99,3.8886,0.0,1
17,2026-05-29T01:00:40.990668,BASELINE,frontend,47.59,6.3335,0.0,1
17,2026-05-29T01:00:40.990668,BASELINE,productcatalogservice,3.51,33.9341,0.0,1
17,2026-05-29T01:00:40.990668,BASELINE,checkoutservice,24.25,0.4444,0.0,1
17,2026-05-29T01:00:40.990668,BASELINE,cartservice,4.8,6.289,0.0,1
17,2026-05-29T01:00:40.990668,BASELINE,recommendationservice,7.75,4.5334,0.0,1
12,2026-05-29T01:00:51.339410,BASELINE,frontend,46.82,5.7783,0.0,1
12,2026-05-29T01:00:51.339410,BASELINE,productcatalogservice,3.44,32.8684,0.0,1
12,2026-05-29T01:00:51.339410,BASELINE,checkoutservice,24.25,0.2667,0.0,1
12,2026-05-29T01:00:51.339410,BASELINE,cartservice,4.8,5.6449,0.0,1
12,2026-05-29T01:00:51.339410,BASELINE,recommendationservice,7.13,4.3781,0.0,1
18,2026-05-29T01:01:12.042147,BASELINE,frontend,46.35,4.9782,0.0,1
18,2026-05-29T01:01:12.042147,BASELINE,productcatalogservice,3.02,26.5582,0.0,1
18,2026-05-29T01:01:12.042147,BASELINE,checkoutservice,24.25,0.0889,0.0,1
18,2026-05-29T01:01:12.042147,BASELINE,cartservice,4.79,4.3113,0.0,1
18,2026-05-29T01:01:12.042147,BASELINE,recommendationservice,4.96,3.6448,0.0,1
13,2026-05-29T01:01:22.363037,BASELINE,frontend,46.81,4.7558,0.0,1
13,2026-05-29T01:01:22.363037,BASELINE,productcatalogservice,3.13,25.2456,0.0,1
13,2026-05-29T01:01:22.363037,BASELINE,checkoutservice,24.25,0.0889,0.0,1
13,2026-05-29T01:01:22.363037,BASELINE,cartservice,4.79,4.3113,0.0,1
13,2026-05-29T01:01:22.363037,BASELINE,recommendationservice,4.92,3.3335,0.0,1
19,2026-05-29T01:01:43.081344,BASELINE,frontend,49.18,5.2225,0.0,1
19,2026-05-29T01:01:43.081344,BASELINE,productcatalogservice,3.59,29.1131,0.0,1
19,2026-05-29T01:01:43.081344,BASELINE,checkoutservice,24.25,0.1333,0.0,1
19,2026-05-29T01:01:43.081344,BASELINE,cartservice,4.85,5.1114,0.0,1
19,2026-05-29T01:01:43.081344,BASELINE,recommendationservice,6.34,3.7336,0.0,1
14,2026-05-29T01:01:53.426978,BASELINE,frontend,48.94,5.4002,0.0,1
14,2026-05-29T01:01:53.426978,BASELINE,productcatalogservice,3.59,31.0899,0.0,1
14,2026-05-29T01:01:53.426978,BASELINE,checkoutservice,24.25,0.1333,0.0,1
14,2026-05-29T01:01:53.426978,BASELINE,cartservice,4.85,5.1114,0.0,1
14,2026-05-29T01:01:53.426978,BASELINE,recommendationservice,6.18,4.0002,0.0,1
20,2026-05-29T01:02:14.258740,BASELINE,frontend,54.5,5.4228,0.0,1
20,2026-05-29T01:02:14.258740,BASELINE,productcatalogservice,3.74,30.3142,0.0,1
20,2026-05-29T01:02:14.258740,BASELINE,checkoutservice,47.5,0.0889,0.0,1
20,2026-05-29T01:02:14.258740,BASELINE,cartservice,4.85,5.1115,0.0,1
20,2026-05-29T01:02:14.258740,BASELINE,recommendationservice,6.75,3.9338,0.0,1
15,2026-05-29T01:02:24.548017,BASELINE,frontend,49.94,5.2449,0.0,1
15,2026-05-29T01:02:24.548017,BASELINE,productcatalogservice,3.76,27.6024,0.0,1
15,2026-05-29T01:02:24.548017,BASELINE,checkoutservice,47.5,0.0889,0.0,1
15,2026-05-29T01:02:24.548017,BASELINE,cartservice,4.85,5.1115,0.0,1
15,2026-05-29T01:02:24.548017,BASELINE,recommendationservice,6.96,3.7336,0.0,1
21,2026-05-29T01:02:45.445800,BASELINE,frontend,84.17,4.5339,0.0,1
21,2026-05-29T01:02:45.445800,BASELINE,productcatalogservice,4.16,21.8253,0.0,1
21,2026-05-29T01:02:45.445800,BASELINE,checkoutservice,48.75,0.0667,0.0,1
21,2026-05-29T01:02:45.445800,BASELINE,cartservice,6.95,3.9115,0.0,1
21,2026-05-29T01:02:45.445800,BASELINE,recommendationservice,11.39,2.7558,0.0,1
16,2026-05-29T01:02:55.681717,BASELINE,frontend,86.53,4.6893,0.0,1
16,2026-05-29T01:02:55.681717,BASELINE,productcatalogservice,4.21,22.7798,0.0,1
16,2026-05-29T01:02:55.681717,BASELINE,checkoutservice,48.75,0.0667,0.0,1
16,2026-05-29T01:02:55.681717,BASELINE,cartservice,6.95,3.9115,0.0,1
16,2026-05-29T01:02:55.681717,BASELINE,recommendationservice,11.39,2.7558,0.0,1
22,2026-05-29T01:03:16.497529,BASELINE,frontend,88.91,5.556,0.0,1
22,2026-05-29T01:03:16.497529,BASELINE,productcatalogservice,4.14,27.7132,0.0,1
22,2026-05-29T01:03:16.497529,BASELINE,checkoutservice,43.13,0.2667,0.0,1
22,2026-05-29T01:03:16.497529,BASELINE,cartservice,4.99,5.4668,0.0,1
22,2026-05-29T01:03:16.497529,BASELINE,recommendationservice,10.09,3.6891,0.0,1
17,2026-05-29T01:03:26.747581,BASELINE,frontend,91.56,5.8447,0.0,1
17,2026-05-29T01:03:26.747581,BASELINE,productcatalogservice,3.93,31.114,0.0,1
17,2026-05-29T01:03:26.747581,BASELINE,checkoutservice,35.0,0.2889,0.0,1
17,2026-05-29T01:03:26.747581,BASELINE,cartservice,4.87,5.6672,0.0,1
17,2026-05-29T01:03:26.747581,BASELINE,recommendationservice,8.89,3.8893,0.0,1
23,2026-05-29T01:03:47.556576,BASELINE,frontend,80.5,5.8452,0.0,1
23,2026-05-29T01:03:47.556576,BASELINE,productcatalogservice,3.94,31.4934,0.0,1
23,2026-05-29T01:03:47.556576,BASELINE,checkoutservice,41.88,0.3111,0.0,1
23,2026-05-29T01:03:47.556576,BASELINE,cartservice,4.87,5.8674,0.0,1
23,2026-05-29T01:03:47.556576,BASELINE,recommendationservice,8.53,4.0449,0.0,1
18,2026-05-29T01:03:57.764254,BASELINE,frontend,82.08,5.6454,0.0,1
18,2026-05-29T01:03:57.764254,BASELINE,productcatalogservice,4.07,32.5382,0.0,1
18,2026-05-29T01:03:57.764254,BASELINE,checkoutservice,44.37,0.1778,0.0,1
18,2026-05-29T01:03:57.764254,BASELINE,cartservice,6.05,5.3789,0.0,1
18,2026-05-29T01:03:57.764254,BASELINE,recommendationservice,8.89,3.9784,0.0,1
24,2026-05-29T01:04:18.576008,BASELINE,frontend,83.25,5.2003,0.0,1
24,2026-05-29T01:04:18.576008,BASELINE,productcatalogservice,4.05,30.7375,0.0,1
24,2026-05-29T01:04:18.576008,BASELINE,checkoutservice,47.5,0.2222,0.0,1
24,2026-05-29T01:04:18.576008,BASELINE,cartservice,6.54,5.1781,0.0,1
24,2026-05-29T01:04:18.576008,BASELINE,recommendationservice,9.11,3.8225,0.0,1
19,2026-05-29T01:04:28.750398,BASELINE,frontend,81.88,5.223,0.0,1
19,2026-05-29T01:04:28.750398,BASELINE,productcatalogservice,4.12,30.5377,0.0,1
19,2026-05-29T01:04:28.750398,BASELINE,checkoutservice,47.81,0.1334,0.0,1
19,2026-05-29T01:04:28.750398,BASELINE,cartservice,6.81,5.0456,0.0,1
19,2026-05-29T01:04:28.750398,BASELINE,recommendationservice,8.99,3.8228,0.0,1
25,2026-05-29T01:04:49.596443,BASELINE,frontend,77.29,5.6232,0.0,1
25,2026-05-29T01:04:49.596443,BASELINE,productcatalogservice,3.95,29.2947,0.0,1
25,2026-05-29T01:04:49.596443,BASELINE,checkoutservice,46.88,0.2667,0.0,1
25,2026-05-29T01:04:49.596443,BASELINE,cartservice,4.91,5.4899,0.0,1
25,2026-05-29T01:04:49.596443,BASELINE,recommendationservice,7.71,4.0007,0.0,1
20,2026-05-29T01:04:59.883207,BASELINE,frontend,73.46,5.512,0.0,1
20,2026-05-29T01:04:59.883207,BASELINE,productcatalogservice,3.88,29.5825,0.0,1
20,2026-05-29T01:04:59.883207,BASELINE,checkoutservice,41.25,0.1334,0.0,1
20,2026-05-29T01:04:59.883207,BASELINE,cartservice,4.88,5.1118,0.0,1
20,2026-05-29T01:04:59.883207,BASELINE,recommendationservice,7.5,3.8673,0.0,1
26,2026-05-29T01:05:20.681539,BASELINE,frontend,59.25,5.5331,0.0,1
26,2026-05-29T01:05:20.681539,BASELINE,productcatalogservice,3.73,28.7571,0.0,1
26,2026-05-29T01:05:20.681539,BASELINE,checkoutservice,24.25,0.1778,0.0,1
26,2026-05-29T01:05:20.681539,BASELINE,cartservice,4.88,5.2888,0.0,1
26,2026-05-29T01:05:20.681539,BASELINE,recommendationservice,7.34,3.7999,0.0,1
21,2026-05-29T01:05:30.955565,BASELINE,frontend,49.85,5.4445,0.0,1
21,2026-05-29T01:05:30.955565,BASELINE,productcatalogservice,3.63,31.045,0.0,1
21,2026-05-29T01:05:30.955565,BASELINE,checkoutservice,24.25,0.1333,0.0,1
21,2026-05-29T01:05:30.955565,BASELINE,cartservice,4.91,5.2003,0.0,1
21,2026-05-29T01:05:30.955565,BASELINE,recommendationservice,8.08,3.9113,0.0,1
27,2026-05-29T01:05:51.783772,BASELINE,frontend,49.08,5.6672,0.0,1
27,2026-05-29T01:05:51.783772,BASELINE,productcatalogservice,3.58,31.8243,0.0,1
27,2026-05-29T01:05:51.783772,BASELINE,checkoutservice,24.25,0.2222,0.0,1
27,2026-05-29T01:05:51.783772,BASELINE,cartservice,4.91,5.4672,0.0,1
27,2026-05-29T01:05:51.783772,BASELINE,recommendationservice,7.86,4.2893,0.0,1
22,2026-05-29T01:06:02.057252,BASELINE,frontend,48.77,5.312,0.0,1
22,2026-05-29T01:06:02.057252,BASELINE,productcatalogservice,3.43,32.2935,0.0,1
22,2026-05-29T01:06:02.057252,BASELINE,checkoutservice,24.25,0.2223,0.0,1
22,2026-05-29T01:06:02.057252,BASELINE,cartservice,4.82,5.3119,0.0,1
22,2026-05-29T01:06:02.057252,BASELINE,recommendationservice,8.42,4.2452,0.0,1
28,2026-05-29T01:06:22.874069,BASELINE,frontend,49.57,5.4226,0.0,1
28,2026-05-29T01:06:22.874069,BASELINE,productcatalogservice,3.71,30.9576,0.0,1
28,2026-05-29T01:06:22.874069,BASELINE,checkoutservice,41.88,0.2667,0.0,1
28,2026-05-29T01:06:22.874069,BASELINE,cartservice,4.79,5.4671,0.0,1
28,2026-05-29T01:06:22.874069,BASELINE,recommendationservice,8.42,4.0669,0.0,1
23,2026-05-29T01:06:33.204505,BASELINE,frontend,63.89,5.2008,0.0,1
23,2026-05-29T01:06:33.204505,BASELINE,productcatalogservice,3.79,30.6701,0.0,1
23,2026-05-29T01:06:33.204505,BASELINE,checkoutservice,45.42,0.2445,0.0,1
23,2026-05-29T01:06:33.204505,BASELINE,cartservice,4.83,5.3564,0.0,1
23,2026-05-29T01:06:33.204505,BASELINE,recommendationservice,8.49,3.9784,0.0,1
29,2026-05-29T01:06:53.950608,BASELINE,frontend,65.71,5.2892,0.0,1
29,2026-05-29T01:06:53.950608,BASELINE,productcatalogservice,3.71,28.6911,0.0,1
29,2026-05-29T01:06:53.950608,BASELINE,checkoutservice,67.5,0.3111,0.0,1
29,2026-05-29T01:06:53.950608,BASELINE,cartservice,4.83,5.4227,0.0,1
29,2026-05-29T01:06:53.950608,BASELINE,recommendationservice,7.41,3.867,0.0,1
24,2026-05-29T01:07:04.337662,BASELINE,frontend,52.0,4.8229,0.0,1
24,2026-05-29T01:07:04.337662,BASELINE,productcatalogservice,3.45,26.4474,0.0,1
24,2026-05-29T01:07:04.337662,BASELINE,checkoutservice,90.0,0.1778,0.0,1
24,2026-05-29T01:07:04.337662,BASELINE,cartservice,4.83,4.5561,0.0,1
24,2026-05-29T01:07:04.337662,BASELINE,recommendationservice,5.03,3.5116,0.0,1
30,2026-05-29T01:07:24.977962,BASELINE,frontend,49.09,4.667,0.0,1
30,2026-05-29T01:07:24.977962,BASELINE,productcatalogservice,3.49,25.6678,0.0,1
30,2026-05-29T01:07:24.977962,BASELINE,checkoutservice,93.75,0.1111,0.0,1
30,2026-05-29T01:07:24.977962,BASELINE,cartservice,4.83,4.4002,0.0,1
30,2026-05-29T01:07:24.977962,BASELINE,recommendationservice,4.98,3.4224,0.0,1
25,2026-05-29T01:07:35.370225,BASELINE,frontend,120.25,4.8674,0.0,1
25,2026-05-29T01:07:35.370225,BASELINE,productcatalogservice,3.41,25.6467,0.0,1
25,2026-05-29T01:07:35.370225,BASELINE,checkoutservice,90.0,0.0889,0.0,1
25,2026-05-29T01:07:35.370225,BASELINE,cartservice,4.87,4.5784,0.0,1
25,2026-05-29T01:07:35.370225,BASELINE,recommendationservice,6.87,3.4449,0.0,1
31,2026-05-29T01:07:55.997719,BASELINE,frontend,100.0,4.8894,0.0,1
31,2026-05-29T01:07:55.997719,BASELINE,productcatalogservice,3.48,26.7804,0.0,1
31,2026-05-29T01:07:55.997719,BASELINE,checkoutservice,24.25,0.0889,0.0,1
31,2026-05-29T01:07:55.997719,BASELINE,cartservice,4.87,4.6671,0.0,1
31,2026-05-29T01:07:55.997719,BASELINE,recommendationservice,8.02,3.6226,0.0,1
26,2026-05-29T01:08:06.489740,BASELINE,frontend,66.88,5.0896,0.0,1
26,2026-05-29T01:08:06.489740,BASELINE,productcatalogservice,3.37,26.7144,0.0,1
26,2026-05-29T01:08:06.489740,BASELINE,checkoutservice,45.63,0.1778,0.0,1
26,2026-05-29T01:08:06.489740,BASELINE,cartservice,4.94,5.0007,0.0,1
26,2026-05-29T01:08:06.489740,BASELINE,recommendationservice,7.4,3.6006,0.0,1
32,2026-05-29T01:08:27.016814,BASELINE,frontend,48.12,5.2226,0.0,1
32,2026-05-29T01:08:27.016814,BASELINE,productcatalogservice,2.97,27.9574,0.0,1
32,2026-05-29T01:08:27.016814,BASELINE,checkoutservice,47.81,0.1556,0.0,1
32,2026-05-29T01:08:27.016814,BASELINE,cartservice,4.93,5.0894,0.0,1
32,2026-05-29T01:08:27.016814,BASELINE,recommendationservice,6.3,3.6892,0.0,1
27,2026-05-29T01:08:37.493569,BASELINE,frontend,48.9,5.3339,0.0,1
27,2026-05-29T01:08:37.493569,BASELINE,productcatalogservice,3.13,29.4471,0.0,1
27,2026-05-29T01:08:37.493569,BASELINE,checkoutservice,47.5,0.1778,0.0,1
27,2026-05-29T01:08:37.493569,BASELINE,cartservice,4.93,5.0894,0.0,1
27,2026-05-29T01:08:37.493569,BASELINE,recommendationservice,6.67,3.7559,0.0,1
33,2026-05-29T01:08:58.009521,BASELINE,frontend,47.68,5.4005,0.0,1
33,2026-05-29T01:08:58.009521,BASELINE,productcatalogservice,3.66,28.2913,0.0,1
33,2026-05-29T01:08:58.009521,BASELINE,checkoutservice,24.25,0.2667,0.0,1
33,2026-05-29T01:08:58.009521,BASELINE,cartservice,4.81,5.4007,0.0,1
33,2026-05-29T01:08:58.009521,BASELINE,recommendationservice,8.1,3.867,0.0,1
28,2026-05-29T01:09:08.473419,BASELINE,frontend,47.12,5.4007,0.0,1
28,2026-05-29T01:09:08.473419,BASELINE,productcatalogservice,3.6,30.0262,0.0,1
28,2026-05-29T01:09:08.473419,BASELINE,checkoutservice,24.25,0.2667,0.0,1
28,2026-05-29T01:09:08.473419,BASELINE,cartservice,4.81,5.4007,0.0,1
28,2026-05-29T01:09:08.473419,BASELINE,recommendationservice,7.89,3.956,0.0,1
34,2026-05-29T01:09:28.986829,BASELINE,frontend,47.2,5.245,0.0,1
34,2026-05-29T01:09:28.986829,BASELINE,productcatalogservice,3.35,28.7805,0.0,1
34,2026-05-29T01:09:28.986829,BASELINE,checkoutservice,24.25,0.3112,0.0,1
34,2026-05-29T01:09:28.986829,BASELINE,cartservice,4.81,5.2896,0.0,1
34,2026-05-29T01:09:28.986829,BASELINE,recommendationservice,6.85,3.7115,0.0,1
29,2026-05-29T01:09:39.515412,BASELINE,frontend,46.88,5.2896,0.0,1
29,2026-05-29T01:09:39.515412,BASELINE,productcatalogservice,3.25,29.5376,0.0,1
29,2026-05-29T01:09:39.515412,BASELINE,checkoutservice,24.25,0.3112,0.0,1
29,2026-05-29T01:09:39.515412,BASELINE,cartservice,4.81,5.2896,0.0,1
29,2026-05-29T01:09:39.515412,BASELINE,recommendationservice,6.71,3.845,0.0,1
35,2026-05-29T01:09:59.994384,BASELINE,frontend,48.4,5.2451,0.0,1
35,2026-05-29T01:09:59.994384,BASELINE,productcatalogservice,3.62,28.8694,0.0,1
35,2026-05-29T01:09:59.994384,BASELINE,checkoutservice,24.25,0.2223,0.0,1
35,2026-05-29T01:09:59.994384,BASELINE,cartservice,4.86,5.2675,0.0,1
35,2026-05-29T01:09:59.994384,BASELINE,recommendationservice,7.76,3.9115,0.0,1
30,2026-05-29T01:10:10.528624,BASELINE,frontend,48.11,5.3786,0.0,1
30,2026-05-29T01:10:10.528624,BASELINE,productcatalogservice,3.53,28.0488,0.0,1
30,2026-05-29T01:10:10.528624,BASELINE,checkoutservice,24.25,0.2223,0.0,1
30,2026-05-29T01:10:10.528624,BASELINE,cartservice,4.86,5.2675,0.0,1
30,2026-05-29T01:10:10.528624,BASELINE,recommendationservice,7.57,3.8895,0.0,1
36,2026-05-29T01:10:31.014686,BASELINE,frontend,49.17,5.5339,0.0,1
36,2026-05-29T01:10:31.014686,BASELINE,productcatalogservice,3.15,26.9804,0.0,1
36,2026-05-29T01:10:31.014686,BASELINE,checkoutservice,24.25,0.2667,0.0,1
36,2026-05-29T01:10:31.014686,BASELINE,cartservice,4.82,4.9784,0.0,1
36,2026-05-29T01:10:31.014686,BASELINE,recommendationservice,6.5,3.356,0.0,1
31,2026-05-29T01:10:41.545116,BASELINE,frontend,49.13,5.4673,0.0,1
31,2026-05-29T01:10:41.545116,BASELINE,productcatalogservice,3.0,26.0924,0.0,1
31,2026-05-29T01:10:41.545116,BASELINE,checkoutservice,24.25,0.2667,0.0,1
31,2026-05-29T01:10:41.545116,BASELINE,cartservice,4.81,4.9782,0.0,1
31,2026-05-29T01:10:41.545116,BASELINE,recommendationservice,4.98,3.4003,0.0,1
37,2026-05-29T01:11:02.042188,BASELINE,frontend,67.5,5.3341,0.0,1
37,2026-05-29T01:11:02.042188,BASELINE,productcatalogservice,3.11,27.758,0.0,1
37,2026-05-29T01:11:02.042188,BASELINE,checkoutservice,24.25,0.2223,0.0,1
